Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000008.11	VXN	+	NP_689978.2	66493649	66516076	vexin
NC_000008.11	MYBL1	-	NP_001281211.1	66612836	66564699	myb-related protein A isoform 3
NC_000008.11	VCPIP1	-	NP_079330.2	66666956	66634503	deubiquitinating protein VCIP135
NC_000008.11	C8orf44-SGK3	+	NP_001191102.1	66793737	66859581	serine/threonine-protein kinase Sgk3
NC_000008.11	SGK3	+	NP_001028750.1	66793737	66859581	serine/threonine-protein kinase Sgk3 isoform 1
NC_000008.11	MCMDC2	+	XP_024302846.1	66880866	66919169	minichromosome maintenance domain-containing protein 2 isoform X7
NC_000008.11	TCF24	-	XP_016868429.1	66961763	66948053	transcription factor 24 isoform X1
NC_000008.11	PPP1R42	-	NP_001351840.1	67028535	66971015	protein phosphatase 1 regulatory subunit 42 isoform 4
NC_000008.11	COPS5	-	NP_006828.2	67061994	67043235	COP9 signalosome complex subunit 5
NC_000008.11	CSPP1	+	XP_011515900.1	67064261	67195593	centrosome and spindle pole-associated protein 1 isoform X1
NC_000008.11	ARFGEF1	-	XP_005251193.1	67343285	67175557	brefeldin A-inhibited guanine nucleotide-exchange protein 1 isoform X3
NC_000008.11	CPA6	-	NP_065094.3	67746127	67422506	carboxypeptidase A6 preproprotein
NC_000008.11	PREX2	+	XP_011515914.1	67952395	68120248	phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein isoform X1
NC_000008.11	C8orf34	+	NP_001336406.1	68331013	68818246	uncharacterized protein C8orf34 isoform 4
NC_000008.11	SULF1	+	NP_055985.2	69563976	69658535	extracellular sulfatase Sulf-1 precursor
NC_000008.11	SLCO5A1	-	XP_005251370.1	69832671	69672871	solute carrier organic anion transporter family member 5A1 isoform X1
NC_000008.11	PRDM14	-	XP_011515874.1	70068374	70052079	PR domain zinc finger protein 14 isoform X1
NC_000008.11	NCOA2	-	XP_016868450.1	70216743	70113634	nuclear receptor coactivator 2 isoform X1
NC_000008.11	TRAM1	-	NP_001304733.1	70608104	70574934	translocating chain-associated membrane protein 1 isoform 2
NC_000008.11	LACTB2	-	NP_057111.1	70669118	70637862	endoribonuclease LACTB2
NC_000008.11	XKR9	+	NP_001274188.1	70681059	70734424	XK-related protein 9 isoform 2
NC_000008.11	EYA1	-	XP_016868693.1	71535774	71199342	eyes absent homolog 1 isoform X4
NC_000008.11	MSC	-	NP_005089.2	71844176	71842663	musculin
NC_000008.11	TRPA1	-	NP_015628.2	72075407	72022908	transient receptor potential cation channel subfamily A member 1
NC_000008.11	KCNB2	+	NP_004761.2	72567735	72938091	potassium voltage-gated channel subfamily B member 2
NC_000008.11	TERF1	+	XP_011515884.1	73012925	73046137	telomeric repeat-binding factor 1 isoform X3
NC_000008.11	SBSPON	-	XP_016868634.1	73085480	73067343	somatomedin-B and thrombospondin type-1 domain-containing protein isoform X1
NC_000008.11	C8orf89	-	XP_011515736.1	73259456	73241459	putative uncharacterized protein C8orf89 isoform X1
NC_000008.11	RPL7	-	NP_000962.2	73293610	73291046	60S ribosomal protein L7 isoform 1
NC_000008.11	RDH10	+	NP_742034.1	73295290	73323036	retinol dehydrogenase 10
NC_000008.11	STAU2	-	NP_001157855.1	73617343	73421374	double-stranded RNA-binding protein Staufen homolog 2 isoform d
NC_000008.11	UBE2W	-	NP_001257944.2	73878820	73780482	ubiquitin-conjugating enzyme E2 W isoform 3
NC_000008.11	ELOC	-	NP_001191792.1	73956008	73946632	elongin-C isoform b
NC_000008.11	TMEM70	+	NP_001035703.1	73976282	73978869	transmembrane protein 70, mitochondrial isoform b
NC_000008.11	LY96	+	XP_016868789.1	73991443	74099610	lymphocyte antigen 96 isoform X2
NC_000008.11	JPH1	-	NP_001304759.1	74321285	74237225	junctophilin-1
NC_000008.11	GDAP1	+	NP_001349859.1	74350462	74364367	ganglioside-induced differentiation-associated protein 1 isoform d
NC_000008.11	PI15	+	NP_001311332.1	74825250	74849253	peptidase inhibitor 15 preproprotein
NC_000008.11	CRISPLD1	+	NP_113649.1	74985988	75032242	cysteine-rich secretory protein LCCL domain-containing 1 isoform 1 precursor
NC_000008.11	HNF4G	+	XP_016868862.1	75543834	75564096	hepatocyte nuclear factor 4-gamma isoform X1
NC_000008.11	ZFHX4	+	XP_011515899.1	76704089	76864565	zinc finger homeobox protein 4 isoform X3
NC_000008.11	PEX2	-	NP_001165558.1	76984176	76983263	peroxisome biogenesis factor 2
NC_000008.11	PKIA	+	XP_016869109.1	78598385	78601821	cAMP-dependent protein kinase inhibitor alpha isoform X1
NC_000008.11	ZC2HC1A	+	XP_011515841.1	78666149	78705150	zinc finger C2HC domain-containing protein 1A isoform X2
NC_000008.11	IL7	-	XP_011515825.1	78804920	78676092	interleukin-7 isoform X2
NC_000008.11	STMN2	+	NP_001186143.1	79611196	79664816	stathmin-2 isoform 1
NC_000008.11	HEY1	-	NP_001035798.1	79767661	79765190	hairy/enhancer-of-split related with YRPW motif protein 1 isoform b
NC_000008.11	MRPS28	-	NP_054737.1	80030246	79918982	28S ribosomal protein S28, mitochondrial
NC_000008.11	TPD52	-	NP_005070.1	80171441	80038118	tumor protein D52 isoform 3
NC_000008.11	ZBTB10	+	NP_001264074.1	80485784	80519528	zinc finger and BTB domain-containing protein 10 isoform c
NC_000008.11	ZNF704	-	XP_016869214.1	80884159	80641368	zinc finger protein 704 isoform X2
NC_000008.11	PAG1	-	NP_060910.3	80993225	80976546	phosphoprotein associated with glycosphingolipid-enriched microdomains 1
NC_000008.11	FABP5	+	NP_001435.1	81280596	81284567	fatty acid-binding protein 5
NC_000008.11	PMP2	-	NP_001335310.1	81447384	81443443	myelin P2 protein isoform 2
NC_000008.11	FABP9	-	NP_001073995.1	81461521	81458385	fatty acid-binding protein 9
NC_000008.11	FABP4	-	NP_001433.1	81483165	81478867	fatty acid-binding protein, adipocyte
NC_000008.11	FABP12	-	XP_011515879.1	81531313	81525048	fatty acid-binding protein 12 isoform X1
NC_000008.11	IMPA1	-	NP_005527.1	81681558	81659353	inositol monophosphatase 1 isoform 1
NC_000008.11	SLC10A5	-	NP_001010893.1	81694970	81693658	sodium/bile acid cotransporter 5 precursor
NC_000008.11	ZFAND1	-	NP_001164267.1	81721279	81702697	AN1-type zinc finger protein 1 isoform b
NC_000008.11	CHMP4C	+	NP_689497.1	81732627	81758544	charged multivesicular body protein 4c
NC_000008.11	SNX16	-	XP_005251339.1	81839984	81801499	sorting nexin-16 isoform X1
NC_000008.11	RALYL	+	XP_024302834.1	84529322	84920911	RNA-binding Raly-like protein isoform X1
NC_000008.11	LRRCC1	+	XP_016869412.1	85107369	85145511	leucine-rich repeat and coiled-coil domain-containing protein 1 isoform X4
NC_000008.11	E2F5	+	NP_001942.2	85177421	85213862	transcription factor E2F5 isoform 1
NC_000008.11	RBIS	-	NP_001093143.1	85217497	85214562	ribosomal biogenesis factor isoform 1
NC_000008.11	CA13	+	NP_940986.1	85245829	85281349	carbonic anhydrase 13
NC_000008.11	CA1	-	NP_001278897.1	85341611	85328562	carbonic anhydrase 1 isoform c
NC_000008.11	CA3	+	NP_005172.1	85438910	85448153	carbonic anhydrase 3
NC_000008.11	CA2	+	NP_001280604.1	85465422	85480789	carbonic anhydrase 2 isoform 2
NC_000008.11	LOC101929601	+	XP_005251178.1	85735314	85737341	putative exonuclease GOR
NC_000008.11	LOC101929627	-	XP_005251179.1	85746514	85744491	putative exonuclease GOR
NC_000008.11	LOC100288562	-	XP_002342903.1	85792350	85790327	putative exonuclease GOR
NC_000008.11	PSKH2	-	XP_016869418.1	86069985	86048464	serine/threonine-protein kinase H2 isoform X1
NC_000008.11	ATP6V0D2	+	NP_689778.1	86098979	86152977	V-type proton ATPase subunit d 2
NC_000008.11	SLC7A13	-	XP_011515169.1	86230275	86214415	solute carrier family 7 member 13 isoform X1
NC_000008.11	WWP1	+	NP_008944.1	86374051	86466893	NEDD4-like E3 ubiquitin-protein ligase WWP1
NC_000008.11	RMDN1	-	XP_011515392.1	86508618	86468678	regulator of microtubule dynamics protein 1 isoform X1
NC_000008.11	CPNE3	+	XP_016869434.1	86528546	86558410	copine-3 isoform X1
NC_000008.11	CNGB3	-	XP_011515440.1	86671020	86575806	cyclic nucleotide-gated cation channel beta-3 isoform X1
NC_000008.11	CNBD1	+	NP_775809.1	86866496	87382627	cyclic nucleotide-binding domain-containing protein 1
NC_000008.11	DCAF4L2	-	NP_689631.1	87873969	87872786	DDB1- and CUL4-associated factor 4-like protein 2
NC_000008.11	MMP16	-	XP_024302922.1	88118779	88041463	matrix metalloproteinase-16 isoform X1
NC_000008.11	RIPK2	+	NP_003812.1	89758061	89790416	receptor-interacting serine/threonine-protein kinase 2 isoform 1
NC_000008.11	OSGIN2	+	NP_004328.1	89909655	89925532	oxidative stress-induced growth inhibitor 2 isoform 2
NC_000008.11	NBN	-	NP_002476.2	89984559	89935584	nibrin isoform 1
NC_000008.11	DECR1	+	NP_001317504.1	90006236	90051897	2,4-dienoyl-CoA reductase, mitochondrial isoform 2
NC_000008.11	CALB1	-	NP_001353724.1	90082695	90060175	calbindin isoform 2
NC_000008.11	TMEM64	-	NP_001139745.1	90645903	90625673	transmembrane protein 64 isoform 2
NC_000008.11	NECAB1	+	XP_011515515.1	90791887	90955568	N-terminal EF-hand calcium-binding protein 1 isoform X1
NC_000008.11	C8orf88	-	NP_001177901.1	90980433	90959009	uncharacterized protein C8orf88
NC_000008.11	PIP4P2	-	NP_061180.1	91040747	90995679	type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase
NC_000008.11	OTUD6B	+	XP_011515431.2	91076720	91084868	deubiquitinase OTUD6B isoform X1
NC_000008.11	LRRC69	+	NP_001341399.1	91102662	91219000	leucine-rich repeat-containing protein 69 isoform 2
NC_000008.11	SLC26A7	+	NP_001269285.1	91249652	91395097	anion exchange transporter isoform a
NC_000008.11	RUNX1T1	-	NP_001185562.1	92102882	91960244	protein CBFA2T1 isoform D
NC_000008.11	TRIQK	-	XP_016868839.1	92916987	92886624	triple QxxK/R motif-containing protein isoform X1
NC_000008.11	CIBAR1	+	NP_660312.2	93700648	93728297	protein FAM92A isoform 1
NC_000008.11	RBM12B	-	NP_976324.2	93736408	93733407	RNA-binding protein 12B
NC_000008.11	TMEM67	+	NP_001135773.1	93758548	93816452	meckelin isoform 2
NC_000008.11	PDP1	+	NP_001155253.1	93922060	93923673	pyruvate dehyrogenase phosphatase catalytic subunit 1 isoform 3
NC_000008.11	CDH17	-	NP_001138135.1	94194683	94128242	cadherin-17 precursor
NC_000008.11	GEM	-	XP_016868804.1	94260501	94250754	GTP-binding protein GEM isoform X1
NC_000008.11	FSBP	-	NP_001243070.1	94436866	94432133	fibrinogen silencer-binding protein
NC_000008.11	RAD54B	-	NP_036547.1	94467537	94372172	DNA repair and recombination protein RAD54B isoform 1
NC_000008.11	VIRMA	-	NP_056311.2	94553445	94488708	protein virilizer homolog isoform 1
NC_000008.11	ESRP1	+	XP_005251048.1	94641319	94705945	epithelial splicing regulatory protein 1 isoform X1
NC_000008.11	DPY19L4	+	XP_016868841.1	94719999	94789910	probable C-mannosyltransferase DPY19L4 isoform X5
NC_000008.11	INTS8	+	NP_060334.2	94823432	94880234	integrator complex subunit 8
NC_000008.11	CCNE2	-	NP_477097.1	94894219	94881634	G1/S-specific cyclin-E2
NC_000008.11	TP53INP1	-	NP_150601.1	94940939	94930481	tumor protein p53-inducible nuclear protein 1 isoform a
NC_000008.11	NDUFAF6	+	NP_001341463.1	95035490	95075695	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 isoform 7
NC_000008.11	PLEKHF2	+	NP_078889.1	95154045	95154794	pleckstrin homology domain-containing family F member 2
NC_000008.11	C8orf37	-	NP_001350189.1	95269187	95247619	protein C8orf37 isoform 2
NC_000008.11	GDF6	-	NP_001001557.1	96160690	96144565	growth/differentiation factor 6 preproprotein
NC_000008.11	UQCRB	-	NP_006285.1	96235528	96231057	cytochrome b-c1 complex subunit 7 isoform 1
NC_000008.11	MTERF3	-	NP_001349893.1	96251010	96239493	transcription termination factor 3, mitochondrial isoform 3
NC_000008.11	PTDSS1	+	NP_055569.1	96262041	96333566	phosphatidylserine synthase 1 isoform 1
NC_000008.11	SDC2	+	XP_024302996.1	96593507	96609548	syndecan-2 isoform X1
NC_000008.11	CPQ	+	NP_057218.1	96784898	97143183	carboxypeptidase Q preproprotein
NC_000008.11	TSPYL5	-	NP_277047.2	97277842	97276593	testis-specific Y-encoded-like protein 5
NC_000008.11	MTDH	+	XP_011515671.1	97644507	97724670	protein LYRIC isoform X3
NC_000008.11	LAPTM4B	+	NP_060877.4	97776010	97851474	lysosomal-associated transmembrane protein 4B
NC_000008.11	MATN2	+	NP_002371.3	97888101	98035712	matrilin-2 isoform a precursor
NC_000008.11	RPL30	-	NP_000980.1	98045365	98041803	60S ribosomal protein L30
NC_000008.11	ERICH5	+	NP_001164277.1	98064670	98093333	glutamate-rich protein 5 isoform 2
NC_000008.11	RIDA	-	NP_005827.1	98117094	98102844	2-iminobutanoate/2-iminopropanoate deaminase
NC_000008.11	POP1	+	NP_001139332.1	98123338	98158271	ribonucleases P/MRP protein subunit POP1
NC_000008.11	NIPAL2	-	NP_001308565.1	98294135	98193053	NIPA-like protein 2 isoform c
NC_000008.11	KCNS2	+	NP_065748.1	98427980	98429413	potassium voltage-gated channel subfamily S member 2
NC_000008.11	STK3	-	XP_024303006.1	98721134	98433429	serine/threonine-protein kinase 3 isoform X7
NC_000008.11	OSR2	+	NP_001273770.1	98948173	98951701	protein odd-skipped-related 2 isoform c
NC_000008.11	VPS13B	+	NP_689777.3	99013789	99875666	vacuolar protein sorting-associated protein 13B isoform 1
NC_000008.11	COX6C	-	NP_004365.1	99892019	99887507	cytochrome c oxidase subunit 6C
NC_000008.11	RGS22	-	NP_001273621.1	100105919	99962441	regulator of G-protein signaling 22 isoform 2
NC_000008.11	FBXO43	-	NP_001025031.2	100145133	100133804	F-box only protein 43
NC_000008.11	POLR2K	+	NP_005025.1	100151356	100153316	DNA-directed RNA polymerases I, II, and III subunit RPABC4
NC_000008.11	SPAG1	+	XP_016869243.1	100157884	100241022	sperm-associated antigen 1 isoform X1
NC_000008.11	RNF19A	-	NP_056250.3	100288172	100258558	E3 ubiquitin-protein ligase RNF19A
NC_000008.11	ANKRD46	-	NP_001257308.1	100529831	100510579	ankyrin repeat domain-containing protein 46 isoform 2
NC_000008.11	SNX31	-	NP_001350649.1	100618352	100573867	sorting nexin-31 isoform 2
NC_000008.11	PABPC1	-	NP_002559.2	100721581	100704300	polyadenylate-binding protein 1
NC_000008.11	YWHAZ	-	NP_003397.1	100948887	100920695	14-3-3 protein zeta/delta
NC_000008.11	ZNF706	-	NP_001254638.1	101201739	101200004	zinc finger protein 706
NC_000008.11	GRHL2	+	NP_001317522.1	101543269	101666703	grainyhead-like protein 2 homolog isoform 2
NC_000008.11	NCALD	-	NP_001035720.1	101719627	101689311	neurocalcin-delta
NC_000008.11	RRM2B	-	NP_001165948.1	102238820	102208135	ribonucleoside-diphosphate reductase subunit M2 B isoform 2
NC_000008.11	UBR5	-	NP_056986.2	102412232	102254304	E3 ubiquitin-protein ligase UBR5 isoform 1
NC_000008.11	LOC105375683	+	XP_024303134.1	102412348	102412995	uncharacterized protein LOC105375683
NC_000008.11	ODF1	+	NP_077721.2	102551728	102560884	outer dense fiber protein 1
NC_000008.11	KLF10	-	NP_001027453.1	102653470	102650134	Krueppel-like factor 10 isoform b
NC_000008.11	AZIN1	-	NP_001349939.1	102843650	102828569	antizyme inhibitor 1 isoform 3
NC_000008.11	ATP6V1C1	+	NP_001686.1	103040837	103068747	V-type proton ATPase subunit C 1
NC_000008.11	BAALC	+	NP_001351803.1	103140898	103228099	brain and acute leukemia cytoplasmic protein isoform 3
NC_000008.11	FZD6	+	NP_001158087.1	103300108	103331509	frizzled-6 isoform a precursor
NC_000008.11	CTHRC1	+	NP_612464.1	103371657	103382600	collagen triple helix repeat-containing protein 1 isoform 1 precursor
NC_000008.11	SLC25A32	-	NP_110407.2	103414935	103400413	mitochondrial folate transporter/carrier
NC_000008.11	DCAF13	+	NP_056235.5	103415447	103442882	DDB1- and CUL4-associated factor 13
NC_000008.11	RIMS2	+	XP_016869523.1	103500887	104251820	regulating synaptic membrane exocytosis protein 2 isoform X29
NC_000008.11	DCSTAMP	+	XP_011515623.1	104348553	104356198	dendritic cell-specific transmembrane protein isoform X1
NC_000008.11	DPYS	-	XP_006716581.1	104466918	104381200	dihydropyrimidinase isoform X3
NC_000008.11	LRP12	-	NP_001129175.1	104588895	104490675	low-density lipoprotein receptor-related protein 12 isoform b precursor
NC_000008.11	ZFPM2	+	NP_036214.2	105318942	105803538	zinc finger protein ZFPM2 isoform 1
NC_000008.11	OXR1	+	NP_001185462.1	106359614	106750941	oxidation resistance protein 1 isoform 4
NC_000008.11	ABRA	-	XP_024302831.1	106770188	106761039	actin-binding Rho-activating protein isoform X1
NC_000008.11	ANGPT1	-	NP_001186788.1	107497556	107251857	angiopoietin-1 isoform 2 precursor
NC_000008.11	RSPO2	-	XP_016868884.1	108082636	107901077	R-spondin-2 isoform X3
NC_000008.11	EIF3E	-	NP_001559.1	108248700	108201887	eukaryotic translation initiation factor 3 subunit E
NC_000008.11	EMC2	+	NP_001316424.1	108446259	108486598	ER membrane protein complex subunit 2 isoform 4
NC_000008.11	TMEM74	-	NP_694560.1	108785096	108784183	transmembrane protein 74
NC_000008.11	TRHR	+	NP_003292.1	109087513	109119455	thyrotropin-releasing hormone receptor
NC_000008.11	NUDCD1	-	NP_116258.2	109334008	109243011	nudC domain-containing protein 1 isoform 1
NC_000008.11	ENY2	+	NP_064574.1	109334469	109343481	transcription and mRNA export factor ENY2 isoform 1
NC_000008.11	PKHD1L1	+	NP_803875.2	109362581	109530090	fibrocystin-L precursor
NC_000008.11	EBAG9	+	NP_936056.1	109550825	109564559	receptor-binding cancer antigen expressed on SiSo cells
NC_000008.11	SYBU	-	NP_001093213.1	109644657	109574908	syntabulin isoform b
NC_000008.11	KCNV1	-	NP_055194.1	109974386	109968090	potassium voltage-gated channel subfamily V member 1
NC_000008.11	CSMD3	-	NP_001350114.1	113436852	112224773	CUB and sushi domain-containing protein 3 isoform 4
NC_000008.11	TRPS1	-	NP_001317528.1	115620056	115414025	zinc finger transcription factor Trps1 isoform 4
NC_000008.11	EIF3H	-	NP_003747.1	116755795	116645008	eukaryotic translation initiation factor 3 subunit H
NC_000008.11	UTP23	+	NP_115710.2	116766604	116771842	rRNA-processing protein UTP23 homolog
NC_000008.11	RAD21	-	NP_006256.1	116866727	116847502	double-strand-break repair protein rad21 homolog
NC_000008.11	AARD	+	NP_001020528.1	116938244	116942701	alanine and arginine-rich domain-containing protein
NC_000008.11	SLC30A8	+	NP_001166282.1	117147030	117172681	zinc transporter 8 isoform b
NC_000008.11	MED30	+	NP_542382.1	117520877	117539978	mediator of RNA polymerase II transcription subunit 30 isoform 1
NC_000008.11	EXT1	-	NP_000118.2	118111044	117799714	exostosin-1
NC_000008.11	SAMD12	-	NP_001336740.1	118621814	118197712	sterile alpha motif domain-containing protein 12 isoform c
NC_000008.11	TNFRSF11B	-	NP_002537.3	118951819	118924376	tumor necrosis factor receptor superfamily member 11B precursor
NC_000008.11	COLEC10	+	XP_005250813.1	119089739	119106191	collectin-10 isoform X1
NC_000008.11	MAL2	+	NP_443118.1	119208473	119243488	protein MAL2
NC_000008.11	CCN3	+	NP_002505.1	119416533	119423132	CCN family member 3 precursor
NC_000008.11	ENPP2	-	XP_024302950.1	119673270	119557523	ectonucleotide pyrophosphatase/phosphodiesterase family member 2 isoform X9
NC_000008.11	TAF2	-	XP_016869280.1	119791393	119731926	transcription initiation factor TFIID subunit 2 isoform X10
NC_000008.11	DSCC1	-	XP_005251122.1	119855793	119834895	sister chromatid cohesion protein DCC1 isoform X1
NC_000008.11	DEPTOR	+	NP_001269941.1	119873847	120049704	DEP domain-containing mTOR-interacting protein isoform 2
NC_000008.11	COL14A1	+	XP_016869298.1	120147843	120371231	collagen alpha-1(XIV) chain isoform X1
NC_000008.11	MRPL13	-	NP_054797.2	120445092	120396106	39S ribosomal protein L13, mitochondrial
NC_000008.11	MTBP	+	XP_011515264.1	120445471	120515218	mdm2-binding protein isoform X1
NC_000008.11	SNTB1	-	NP_066301.1	120811841	120538879	beta-1-syntrophin
NC_000008.11	HAS2	-	NP_005319.1	121629338	121614111	hyaluronan synthase 2
NC_000008.11	ZHX2	+	NP_001349726.1	122951511	122954024	zinc fingers and homeoboxes protein 2
NC_000008.11	DERL1	-	NP_001317530.1	123025013	123015449	derlin-1 isoform c
NC_000008.11	TBC1D31	+	XP_016869473.1	123077233	123151939	TBC1 domain family member 31 isoform X7
NC_000008.11	FAM83A	+	NP_996889.1	123182857	123209496	protein FAM83A isoform b
NC_000008.11	C8orf76	-	NP_116236.1	123241344	123220105	uncharacterized protein C8orf76
NC_000008.11	ZHX1	-	NP_001017926.1	123255944	123253327	zinc fingers and homeoboxes protein 1
NC_000008.11	ZHX1-C8orf76	-	NP_001191109.1	123267291	123226475	zinc fingers and homeoboxes protein 1, isoform 2
NC_000008.11	ATAD2	-	NP_054828.2	123396355	123321136	ATPase family AAA domain-containing protein 2
NC_000008.11	WDYHV1	+	NP_001269956.1	123435513	123441415	protein N-terminal glutamine amidohydrolase isoform 3
NC_000008.11	FBXO32	-	NP_680482.1	123514268	123503375	F-box only protein 32 isoform 2
NC_000008.11	KLHL38	-	NP_001075144.2	123652924	123645741	kelch-like protein 38
NC_000008.11	ANXA13	-	NP_004297.2	123737332	123681242	annexin A13 isoform a
NC_000008.11	FAM91A1	+	NP_001304846.2	123784493	123812704	protein FAM91A1 isoform 2
NC_000008.11	FER1L6	+	NP_001034201.2	123955999	124119790	fer-1-like protein 6
NC_000008.11	TMEM65	-	NP_919267.2	124372155	124313962	transmembrane protein 65
NC_000008.11	TRMT12	+	NP_060426.2	124450928	124452274	tRNA wybutosine-synthesizing protein 2 homolog
NC_000008.11	RNF139	+	NP_009149.2	124475110	124487644	E3 ubiquitin-protein ligase RNF139
NC_000008.11	TATDN1	-	NP_001139632.1	124518876	124488596	putative deoxyribonuclease TATDN1 isoform b
NC_000008.11	NDUFB9	+	NP_001265575.1	124543115	124549892	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 isoform 3
NC_000008.11	MTSS1	-	NP_001269903.1	124727953	124552994	protein MTSS 1 isoform 3
NC_000008.11	ZNF572	+	NP_689625.2	124975641	124977858	zinc finger protein 572
NC_000008.11	SQLE	+	NP_003120.2	124999404	125021945	squalene monooxygenase
NC_000008.11	WASHC5	-	NP_001317538.1	125081732	125024619	WASH complex subunit 5 isoform 2
NC_000008.11	NSMCE2	+	XP_024302898.1	125102331	125366885	E3 SUMO-protein ligase NSE2 isoform X2
NC_000008.11	TRIB1	+	NP_079471.1	125430903	125436471	tribbles homolog 1 isoform 1
NC_000008.11	LRATD2	-	NP_777571.1	126557387	126556459	protein LRATD2
NC_000008.11	POU5F1B	+	NP_001153014.1	127415867	127416946	putative POU domain, class 5, transcription factor 1B
NC_000008.11	MYC	+	NP_001341799.1	127736594	127740958	myc proto-oncogene protein isoform 2
NC_000008.11	GSDMC	-	XP_011515463.1	129777585	129748765	gasdermin-C isoform X3
NC_000008.11	CYRIB	-	NP_001340198.1	129854341	129842144	protein FAM49B isoform 2
NC_000008.11	ASAP1	-	XP_016868957.1	130401891	130054733	arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 isoform X6
NC_000008.11	ADCY8	-	XP_006716564.1	131040331	130780392	adenylate cyclase type 8 isoform X2
NC_000008.11	EFR3A	+	NP_001310484.1	131944766	132010895	protein EFR3 homolog A isoform 2
NC_000008.11	OC90	-	NP_001073868.2	132055024	132024483	otoconin-90 precursor
NC_000008.11	HHLA1	-	NP_001138567.1	132105263	132063997	HERV-H LTR-associating protein 1 precursor
NC_000008.11	KCNQ3	-	NP_001191753.1	132447224	132129264	potassium voltage-gated channel subfamily KQT member 3 isoform 2 precursor
NC_000008.11	LRRC6	-	NP_001308891.1	132675491	132572308	protein tilB homolog isoform c
NC_000008.11	TMEM71	-	NP_653250.2	132758877	132710969	transmembrane protein 71 isoform 1
NC_000008.11	PHF20L1	+	NP_001349900.1	132777829	132845923	PHD finger protein 20-like protein 1 isoform 4
NC_000008.11	TG	+	XP_016869283.1	132867001	133134794	thyroglobulin isoform X3
NC_000008.11	SLA	-	XP_016869228.1	133047855	133038526	src-like-adapter isoform X1
NC_000008.11	CCN4	+	XP_024303087.1	133213006	133227710	WNT1-inducible-signaling pathway protein 1 isoform X1
NC_000008.11	NDRG1	-	NP_001245361.1	133264551	133238880	protein NDRG1 isoform 2
NC_000008.11	ST3GAL1	-	XP_006716680.1	133476022	133459766	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1 isoform X1
NC_000008.11	ZFAT	-	NP_001167628.1	134712861	134478484	zinc finger protein ZFAT isoform 3
NC_000008.11	KHDRBS3	+	NP_006549.1	135457867	135647084	KH domain-containing, RNA-binding, signal transduction-associated protein 3
NC_000008.11	FAM135B	-	NP_001349894.1	138367981	138132595	protein FAM135B
NC_000008.11	COL22A1	-	XP_016868639.1	138883170	138589255	collagen alpha-1(XXII) chain isoform X5
NC_000008.11	KCNK9	-	XP_011515404.1	139702990	139618260	potassium channel subfamily K member 9 isoform X2
NC_000008.11	TRAPPC9	-	NP_113654.5	140451371	139731063	trafficking protein particle complex subunit 9 isoform b
NC_000008.11	CHRAC1	+	NP_059140.1	140511500	140515247	chromatin accessibility complex protein 1
NC_000008.11	LOC107986982	-	XP_016869648.1	140623422	140622251	MAGE-like protein 2
NC_000008.11	AGO2	-	NP_001158095.1	140635504	140532046	protein argonaute-2 isoform 2
NC_000008.11	PTK2	-	NP_001339628.1	140890735	140659468	focal adhesion kinase 1 isoform g
NC_000008.11	DENND3	+	XP_005250898.3	141128708	141194233	DENN domain-containing protein 3 isoform X5
NC_000008.11	SLC45A4	-	NP_001073900.1	141228264	141211444	solute carrier family 45 member 4 isoform 2
NC_000008.11	GPR20	-	NP_005284.2	141357921	141356849	G-protein coupled receptor 20
NC_000008.11	PTP4A3	+	XP_016868487.1	141422241	141431044	protein tyrosine phosphatase type IVA 3 isoform X3
NC_000008.11	TSNARE1	-	NP_001353830.1	142354722	142229486	t-SNARE domain-containing protein 1 isoform d
NC_000008.11	ADGRB1	+	NP_001693.2	142464199	142544417	adhesion G protein-coupled receptor B1 precursor
NC_000008.11	ARC	-	NP_056008.1	142614269	142613083	activity-regulated cytoskeleton-associated protein
NC_000008.11	JRK	-	XP_011515657.1	142666056	142651847	jerky protein homolog isoform X3
NC_000008.11	PSCA	+	NP_005663.2	142680539	142682132	prostate stem cell antigen preproprotein
NC_000008.11	LY6K	+	XP_005251047.1	142700354	142702585	lymphocyte antigen 6K isoform X2
NC_000008.11	THEM6	+	NP_057731.1	142727347	142735439	protein THEM6 isoform 1
NC_000008.11	SLURP1	-	NP_065160.1	142742383	142741145	secreted Ly-6/uPAR-related protein 1 precursor
NC_000008.11	LYPD2	-	NP_991108.1	142752449	142750285	ly6/PLAUR domain-containing protein 2 precursor
NC_000008.11	SLURP2	-	NP_001343301.1	142769804	142764462	secreted Ly-6/uPAR domain-containing protein 2 isoform 2 precursor
NC_000008.11	LYNX1-SLURP2	-	NP_076435.1	142775955	142764607	LYNX1-SLURP2 protein precursor
NC_000008.11	LYNX1	-	NP_803429.1	142775955	142775169	ly-6/neurotoxin-like protein 1 precursor
NC_000008.11	LY6D	-	NP_003686.1	142786514	142785223	lymphocyte antigen 6D precursor
NC_000008.11	GML	+	NP_002057.1	142840438	142846690	glycosyl-phosphatidylinositol-anchored molecule-like protein precursor
