Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_045007.1	PRDX1	+	XP_012430702.1	9292881	9296889	peroxiredoxin-1 isoform X1
NC_045007.1	MMACHC	-	XP_030134719.1	9310400	9306469	methylmalonic aciduria and homocystinuria type C protein
NC_045007.1	LOC100224218	-	XP_030134723.1	9336651	9323865	mucin-5AC
NC_045007.1	TESK2	+	XP_030134725.1	9352850	9416332	dual specificity testis-specific protein kinase 2 isoform X1
NC_045007.1	TOE1	-	XP_030134731.1	9425504	9420906	target of EGR1 protein 1
NC_045007.1	MUTYH	+	XP_030134727.1	9425988	9430847	adenine DNA glycosylase isoform X1
NC_045007.1	HPDL	-	XP_030134732.1	9433478	9432304	4-hydroxyphenylpyruvate dioxygenase-like protein
NC_045007.1	LOC101233925	+	XP_012430762.2	9436699	9438370	selenoprotein Pb-like
NC_045007.1	ZSWIM5	+	XP_012430795.3	9447594	9543691	zinc finger SWIM domain-containing protein 5
NC_045007.1	UROD	-	XP_002193866.1	9549763	9546362	uroporphyrinogen decarboxylase
NC_045007.1	HECTD3	+	XP_002191101.1	9550083	9559702	E3 ubiquitin-protein ligase HECTD3
NC_045007.1	LOC100225136	+	XP_030134734.1	9564739	9572865	E3 ubiquitin-protein ligase HECTD3
NC_045007.1	EIF2B3	+	XP_030134735.1	9574655	9673176	translation initiation factor eIF-2B subunit gamma isoform X2
NC_045007.1	PTCH2	+	XP_030134736.1	9685789	9705817	LOW QUALITY PROTEIN: protein patched homolog 2
NC_045007.1	BTBD19	-	XP_030134738.1	9714955	9707997	LOW QUALITY PROTEIN: BTB/POZ domain-containing protein 19
NC_045007.1	TCTEX1D4	+	XP_030134739.1	9716930	9717577	tctex1 domain-containing protein 4
NC_045007.1	PLK3	-	XP_030134740.1	9725480	9719192	serine/threonine-protein kinase PLK3
NC_045007.1	LOC115496160	+	XP_030134742.1	9729165	9730274	toll-like receptor 3 isoform X2
NC_045007.1	RPS8	-	NP_001296438.1	9739350	9734719	40S ribosomal protein S8
NC_045007.1	KIF2C	+	XP_030134745.1	9742703	9757856	kinesin-like protein KIF2C isoform X2
NC_045007.1	TMEM53	+	XP_030134750.1	9766379	9769431	transmembrane protein 53 isoform X1
NC_045007.1	RNF220	-	XP_012430800.1	9988316	9778260	E3 ubiquitin-protein ligase RNF220 isoform X8
NC_045007.1	ERI3	+	XP_030134757.1	10024126	10142361	ERI1 exoribonuclease 3 isoform X1
NC_045007.1	DMAP1	-	XP_030134754.1	10176234	10150212	DNA methyltransferase 1-associated protein 1
NC_045007.1	LOC115496162	-	XP_030134760.1	10185612	10183302	Krueppel-like factor 2 isoform X2
NC_045007.1	SLC6A9	+	XP_030134764.1	10220234	10233484	sodium- and chloride-dependent glycine transporter 1 isoform X3
NC_045007.1	B4GALT2	-	XP_032605757.1	10239767	10236746	beta-1,4-galactosyltransferase 2
NC_045007.1	ATP6V0B	-	NP_001232246.1	10251181	10245107	V-type proton ATPase 21 kDa proteolipid subunit
NC_045007.1	DPH2	+	XP_002189199.2	10251510	10254857	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 isoform X1
NC_045007.1	IPO13	-	XP_030134771.1	10286917	10256153	importin-13 isoform X2
NC_045007.1	ARTN	-	XP_030134781.1	10289609	10288334	artemin
NC_045007.1	ST3GAL3	-	XP_030134777.1	10466851	10300654	CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase isoform X1
NC_045007.1	KDM4A	-	XP_030134768.1	10506974	10484923	lysine-specific demethylase 4A
NC_045007.1	PTPRF	-	XP_030134783.1	10757393	10513468	receptor-type tyrosine-protein phosphatase F isoform X1
NC_045007.1	HYI	+	XP_030134813.1	10940551	10943378	putative hydroxypyruvate isomerase isoform X4
NC_045007.1	SZT2	-	XP_030134810.1	10997790	10944580	KICSTOR complex protein SZT2 isoform X6
NC_045007.1	MED8	+	XP_030134814.1	10997883	11007068	mediator of RNA polymerase II transcription subunit 8 isoform X1
NC_045007.1	ELOVL1	+	XP_002190986.2	11029330	11031874	elongation of very long chain fatty acids protein 1
NC_045007.1	MPL	-	XP_030134818.2	11047254	11034522	thrombopoietin receptor
NC_045007.1	TIE1	-	XP_030134815.1	11061639	11049589	tyrosine-protein kinase receptor Tie-1 isoform X1
NC_045007.1	C8H1orf210	+	XP_004176932.2	11065637	11069656	type III endosome membrane protein TEMP
NC_045007.1	TMEM125	-	XP_030134822.1	11075256	11074598	transmembrane protein 125
NC_045007.1	CFAP57	-	XP_030134824.1	11106110	11084198	cilia- and flagella-associated protein 57 isoform X2
NC_045007.1	EBNA1BP2	+	NP_001185658.1	11106218	11110115	probable rRNA-processing protein EBP2
NC_045007.1	FAM183A	-	XP_030134827.1	11112960	11110744	protein FAM183A
NC_045007.1	PIF1	+	XP_030134825.1	11113996	11120376	ATP-dependent DNA helicase PIF1
NC_045007.1	ST6GALNAC3	+	XP_002190440.2	11151781	11362885	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 isoform X1
NC_045007.1	ST6GALNAC5	+	XP_030134830.1	11427249	11494399	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
NC_045007.1	PIGK	-	XP_002190208.2	11567878	11506021	GPI-anchor transamidase
NC_045007.1	AK5	+	XP_030135396.1	11583891	11666537	adenylate kinase isoenzyme 5
NC_045007.1	ZZZ3	-	XP_030135371.1	11698716	11670758	ZZ-type zinc finger-containing protein 3 isoform X2
NC_045007.1	USP33	-	XP_004176928.2	11766981	11736458	ubiquitin carboxyl-terminal hydrolase 33 isoform X3
NC_045007.1	MIGA1	+	XP_012430696.2	11773839	11805272	mitoguardin 1
NC_045007.1	NEXN	+	XP_030135379.1	11816399	11829951	nexilin isoform X1
NC_045007.1	FUBP1	-	XP_030135393.1	11853364	11822774	far upstream element-binding protein 1 isoform X7
NC_045007.1	DNAJB4	+	XP_012430690.1	11869982	11874374	dnaJ homolog subfamily B member 4
NC_045007.1	GIPC2	+	XP_030135400.1	11881852	11905382	PDZ domain-containing protein GIPC2 isoform X2
NC_045007.1	PTGFR	+	XP_030134834.1	11976825	11992613	prostaglandin F2-alpha receptor isoform X1
NC_045007.1	LOC100227069	-	XP_002188035.2	12096117	12053153	vitellogenin-1
NC_045007.1	ADGRL4	-	XP_030134839.1	12200161	12129905	adhesion G protein-coupled receptor L4
NC_045007.1	ADGRL2	+	XP_030134888.1	13144215	13266295	adhesion G protein-coupled receptor L2 isoform X1
NC_045007.1	TTLL7	-	XP_012430694.2	13884813	13842026	tubulin polyglutamylase TTLL7 isoform X1
NC_045007.1	PRKACB	+	XP_030134930.1	13970950	13987194	cAMP-dependent protein kinase catalytic subunit beta isoform X7
NC_045007.1	SAMD13	+	XP_002187422.1	14001676	14010689	sterile alpha motif domain-containing protein 13
NC_045007.1	LOC100189932	-	XP_030134936.1	14025980	14019402	uricase isoform X2
NC_045007.1	DNASE2B	+	XP_030134933.2	14027287	14036388	deoxyribonuclease-2-beta
NC_045007.1	RPF1	+	XP_002187249.1	14056316	14061364	ribosome production factor 1
NC_045007.1	GNG5	-	XP_002187197.1	14066301	14065022	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5
NC_045007.1	SPATA1	+	XP_032605686.1	14066302	14081136	LOW QUALITY PROTEIN: spermatogenesis-associated protein 1
NC_045007.1	CTBS	-	XP_030134940.2	14089281	14083993	di-N-acetylchitobiase
NC_045007.1	LOC100219379	-	XP_032605765.1	14112197	14089546	vitellogenin-2
NC_045007.1	VIT2	-	XP_032605766.1	14139063	14115723	vitellogenin-2
NC_045007.1	SSX2IP	-	XP_030134946.2	14156663	14144053	afadin- and alpha-actinin-binding protein isoform X1
NC_045007.1	LPAR3	-	XP_032605767.1	14201091	14193588	lysophosphatidic acid receptor 3
NC_045007.1	MCOLN2	-	XP_030134948.2	14233146	14212979	mucolipin-2 isoform X1
NC_045007.1	MCOLN3	-	XP_030134953.2	14248583	14238038	mucolipin-3 isoform X1
NC_045007.1	WDR63	+	XP_030134955.2	14256995	14278701	WD repeat-containing protein 63
NC_045007.1	SYDE2	-	XP_004176930.3	14319938	14284537	LOW QUALITY PROTEIN: rho GTPase-activating protein SYDE2
NC_045007.1	C8H1orf52	-	XP_030134956.2	14331845	14330058	UPF0690 protein C1orf52 homolog
NC_045007.1	BCL10	-	XP_030134957.1	14339206	14335369	B-cell lymphoma/leukemia 10
NC_045007.1	DDAH1	-	XP_002186926.3	14400409	14347254	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1
NC_045007.1	CCN1	+	XP_030134958.1	14435972	14437781	CCN family member 1
NC_045007.1	ZNHIT6	-	XP_032605687.1	14480229	14448233	box C/D snoRNA protein 1
NC_045007.1	COL24A1	-	XP_030134959.2	14596879	14482124	collagen alpha-1(XXIV) chain
NC_045007.1	ODF2L	-	XP_030134964.2	14649782	14631596	protein BCAP isoform X5
NC_045007.1	SH3GLB1	+	XP_030134974.2	14657869	14678479	endophilin-B1 isoform X1
NC_045007.1	SELENOF	-	NP_001186694.1	14717162	14693881	selenoprotein F precursor
NC_045007.1	HS2ST1	+	XP_030134979.1	14718043	14791075	heparan sulfate 2-O-sulfotransferase 1
NC_045007.1	LMO4	+	XP_002195837.1	14894486	14906283	LIM domain transcription factor LMO4
NC_045007.1	PKN2	+	XP_030134980.1	15410421	15462483	serine/threonine-protein kinase N2
NC_045007.1	GTF2B	-	XP_030134986.2	15492032	15467422	transcription initiation factor IIB isoform X1
NC_045007.1	KYAT3	-	XP_004176260.2	15512536	15493362	kynurenine--oxoglutarate transaminase 3 isoform X2
NC_045007.1	LRRC8B	+	XP_030134981.2	15540968	15544320	volume-regulated anion channel subunit LRRC8B
NC_045007.1	LRRC8C	+	XP_030134988.1	15578684	15583523	volume-regulated anion channel subunit LRRC8C isoform X2
NC_045007.1	LRRC8D	+	XP_030134991.1	15665679	15668243	volume-regulated anion channel subunit LRRC8D
NC_045007.1	ZNF326	+	XP_002194866.2	15688661	15710743	DBIRD complex subunit ZNF326 isoform X1
NC_045007.1	BARHL2	-	XP_030134996.1	15962065	15959017	barH-like 2 homeobox protein
NC_045007.1	ZNF644	-	XP_030135013.1	16056441	16041962	zinc finger protein 644 isoform X4
NC_045007.1	HFM1	-	XP_030135016.2	16156380	16125617	probable ATP-dependent DNA helicase HFM1 isoform X2
NC_045007.1	CDC7	+	XP_030135022.2	16182298	16196899	cell division cycle 7-related protein kinase isoform X3
NC_045007.1	TGFBR3	-	XP_030135028.2	16342350	16246117	transforming growth factor beta receptor type 3
NC_045007.1	BRDT	+	XP_032605775.1	16382474	16403378	bromodomain testis-specific protein isoform X1
NC_045007.1	EPHX4	+	XP_030135029.1	16408960	16424490	epoxide hydrolase 4
NC_045007.1	BTBD8	+	XP_030134466.2	16426543	16459104	BTB/POZ domain-containing protein 8
NC_045007.1	C8H1orf146	+	XP_032605652.1	16468329	16475163	uncharacterized protein C1orf146 homolog isoform X2
NC_045007.1	GLMN	-	XP_030134481.2	16491996	16476761	glomulin
NC_045007.1	RPAP2	+	XP_002190346.4	16493666	16527780	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2
NC_045007.1	GFI1	-	XP_030134487.2	16564320	16554564	zinc finger protein Gfi-1
NC_045007.1	EVI5	-	XP_032605656.1	16633521	16574571	ecotropic viral integration site 5 protein homolog isoform X10
NC_045007.1	RPL5	+	NP_001232619.1	16649809	16656123	60S ribosomal protein L5
NC_045007.1	DIPK1A	-	XP_030134486.2	16668710	16659355	divergent protein kinase domain 1A isoform X2
NC_045007.1	MTF2	+	XP_030135032.1	16686337	16708963	metal-response element-binding transcription factor 2 isoform X2
NC_045007.1	TMED5	-	XP_030135035.1	16723960	16718026	transmembrane emp24 domain-containing protein 5
NC_045007.1	CCDC18	+	XP_032605779.1	16724778	16742795	coiled-coil domain-containing protein 18
NC_045007.1	LOC100220645	+	XP_032605688.1	16749203	16754986	retinol dehydrogenase 8
NC_045007.1	DR1	+	XP_002192825.1	16757378	16765700	protein Dr1
NC_045007.1	FNBP1L	+	XP_030135044.2	16778724	16832132	formin-binding protein 1-like isoform X1
NC_045007.1	BCAR3	-	XP_030135039.2	16903021	16836609	breast cancer anti-estrogen resistance protein 3 isoform X1
NC_045007.1	DNTTIP2	-	XP_012430622.3	16942692	16934665	deoxynucleotidyltransferase terminal-interacting protein 2
NC_045007.1	LOC100230168	+	XP_032605780.1	16954631	16979298	very-long-chain enoyl-CoA reductase isoform X1
NC_045007.1	GCLM	-	XP_030135051.1	16955182	16944940	glutamate--cysteine ligase regulatory subunit
NC_045007.1	ABCA4	-	XP_030135052.2	17044414	16981662	retinal-specific phospholipid-transporting ATPase ABCA4
NC_045007.1	ARHGAP29	-	XP_030134368.2	17099757	17054065	rho GTPase-activating protein 29 isoform X5
NC_045007.1	ABCD3	+	XP_030135053.1	17125626	17150904	ATP-binding cassette sub-family D member 3 isoform X1
NC_045007.1	F3	-	XP_030135056.2	17168708	17163675	tissue factor
NC_045007.1	SLC44A3	+	XP_030135057.2	17222548	17262351	choline transporter-like protein 3 isoform X2
NC_045007.1	CNN3	-	XP_030135060.1	17289754	17266928	calponin-3
NC_045007.1	ALG14	-	XP_002189102.4	17324235	17304349	UDP-N-acetylglucosamine transferase subunit ALG14 homolog
NC_045007.1	TLCD4	+	XP_030135065.2	17343529	17358640	TLC domain-containing protein 4-B
NC_045007.1	LOC100224495	+	XP_032605788.1	17369219	17373172	cytochrome c-type heme lyase
NC_045007.1	RWDD3	+	XP_004176258.3	17381653	17388517	RWD domain-containing protein 3
NC_045007.1	PTBP2	+	XP_030135086.1	17731870	17777202	polypyrimidine tract-binding protein 2 isoform X1
NC_045007.1	DPYD	-	XP_030135094.2	18181875	17823581	dihydropyrimidine dehydrogenase [NADP(+)] isoform X3
NC_045007.1	SNX7	+	XP_030135099.2	18359328	18388000	sorting nexin-7 isoform X1
NC_045007.1	PLPPR5	-	XP_012430616.2	18463125	18420900	phospholipid phosphatase-related protein type 5 isoform X2
NC_045007.1	PLPPR4	+	XP_002189361.3	18514138	18541911	phospholipid phosphatase-related protein type 4
NC_045007.1	PALMD	+	XP_002188402.3	18617170	18640363	palmdelphin
NC_045007.1	FRRS1	-	XP_030135109.2	18659738	18646150	ferric-chelate reductase 1
NC_045007.1	AGL	+	XP_030135103.2	18670617	18701279	glycogen debranching enzyme isoform X1
NC_045007.1	LOC101234018	+	XP_032605529.1	18733243	18778605	hornerin isoform X4
NC_045007.1	SLC35A3	+	XP_030134537.1	18790043	18798487	UDP-N-acetylglucosamine transporter isoform X2
NC_045007.1	MFSD14A	+	XP_002188818.1	18806049	18818822	hippocampus abundant transcript 1 protein
NC_045007.1	SASS6	-	XP_030134522.2	18832678	18821554	spindle assembly abnormal protein 6 homolog isoform X2
NC_045007.1	TRMT13	+	XP_002188173.4	18832711	18838293	tRNA:m(4)X modification enzyme TRM13 homolog
NC_045007.1	LRRC39	-	XP_032605544.1	18846226	18838588	leucine-rich repeat-containing protein 39
NC_045007.1	DBT	-	XP_002188172.3	18862249	18851138	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial isoform X2
NC_045007.1	RTCA	+	XP_002188432.2	18863314	18870581	RNA 3'-terminal phosphate cyclase
NC_045007.1	VCAM1	-	XP_030134525.2	18897061	18891286	vascular cell adhesion protein 1 isoform X2
NC_045007.1	GPR88	-	XP_030134535.1	18931130	18930064	probable G-protein coupled receptor 88
NC_045007.1	CDC14A	-	XP_030134520.1	18985395	18935924	dual specificity protein phosphatase CDC14A isoform X3
NC_045007.1	EXTL2	-	XP_002187661.2	18994818	18990383	exostosin-like 2
NC_045007.1	SLC30A7	+	XP_032605659.1	18997052	19018493	zinc transporter 7 isoform X1
NC_045007.1	LOC100218707	+	XP_002187778.4	19044426	19084938	uncharacterized oxidoreductase ZK1290.5 isoform X1
NC_045007.1	DPH5	-	XP_002187222.2	19044467	19025008	diphthine methyl ester synthase
NC_045007.1	S1PR1	+	XP_030134530.1	19095710	19096849	sphingosine 1-phosphate receptor 1
NC_045007.1	OLFM3	-	XP_030135130.1	19225790	19209015	noelin-3 isoform X1
NC_045007.1	COL11A1	-	XP_030135131.2	19537874	19407397	collagen alpha-1(XI) chain isoform X1
NC_045007.1	LOC100218765	+	XP_002186645.2	19647259	19652749	pancreatic alpha-amylase
NC_045007.1	RNPC3	+	XP_030135158.2	19658502	19668703	RNA-binding region-containing protein 3
NC_045007.1	LOC100231240	+	XP_030135162.2	19675774	19682344	pancreatic alpha-amylase
NC_045007.1	LOC100221615	+	XP_002186598.3	19685166	19690803	pancreatic alpha-amylase
NC_045007.1	NTNG1	+	XP_030135165.1	20498382	20634311	netrin-G1 isoform X13
NC_045007.1	VAV3	-	XP_030135180.1	20809287	20663210	guanine nucleotide exchange factor VAV3 isoform X2
NC_045007.1	SLC25A24	-	XP_002195432.1	20877227	20856759	calcium-binding mitochondrial carrier protein SCaMC-1
NC_045007.1	FAM102B	+	XP_030135206.2	20884716	20905252	protein FAM102B isoform X3
NC_045007.1	HENMT1	-	XP_030135209.2	20916520	20908711	small RNA 2'-O-methyltransferase
NC_045007.1	PRPF38B	+	XP_030135198.1	20921482	20929359	pre-mRNA-splicing factor 38B
NC_045007.1	FNDC7	-	XP_030135185.2	20945338	20934817	LOW QUALITY PROTEIN: fibronectin type III domain-containing protein 7
NC_045007.1	STXBP3	+	XP_030135196.2	20946379	20967592	syntaxin-binding protein 3 isoform X1
NC_045007.1	AKNAD1	-	XP_030135183.2	20981853	20971749	protein AKNAD1 isoform X2
NC_045007.1	GPSM2	+	XP_030135194.2	20992995	21008809	G-protein-signaling modulator 2
NC_045007.1	CLCC1	-	XP_030135200.2	21021241	21006842	chloride channel CLIC-like protein 1 isoform X1
NC_045007.1	WDR47	-	XP_030135211.2	21042718	21024821	WD repeat-containing protein 47
NC_045007.1	CAMSAP2	-	XP_030135212.2	21135309	21056958	calmodulin-regulated spectrin-associated protein 2 isoform X1
NC_045007.1	DDX59	+	XP_030135216.2	21153678	21159936	probable ATP-dependent RNA helicase DDX59
NC_045007.1	KIF14	+	XP_012430564.3	21162896	21183096	kinesin-like protein KIF14
NC_045007.1	ZNF281	+	XP_002193103.2	21223487	21226105	zinc finger protein 281
NC_045007.1	NR5A2	-	XP_002193005.3	21389449	21303800	nuclear receptor subfamily 5 group A member 2
NC_045007.1	PTPRC	-	XP_030135220.2	21810030	21753233	receptor-type tyrosine-protein phosphatase C isoform X2
NC_045007.1	ATP6V1G3	+	XP_002192700.3	21833303	21844194	V-type proton ATPase subunit G 3
NC_045007.1	NEK7	-	XP_030135236.1	21954448	21905588	serine/threonine-protein kinase Nek7 isoform X4
NC_045007.1	LHX9	-	NP_001185656.1	22021503	22011331	LIM/homeobox protein Lhx9
NC_045007.1	DENND1B	+	XP_030135237.1	22074774	22219389	DENN domain-containing protein 1B isoform X1
NC_045007.1	CRB1	-	XP_030135239.2	22330562	22238683	protein crumbs homolog 1 isoform X2
NC_045007.1	ZBTB41	+	XP_002192414.3	22347020	22359018	zinc finger and BTB domain-containing protein 41
NC_045007.1	ASPM	+	XP_030135241.2	22364029	22391272	abnormal spindle-like microcephaly-associated protein
NC_045007.1	LOC100220118	+	XP_002192370.3	22392687	22401228	coagulation factor XIII B chain isoform X1
NC_045007.1	CFH	-	XP_030135246.2	22430722	22403456	complement factor H isoform X3
NC_045007.1	KCNT2	+	XP_030135247.2	22440430	22551047	potassium channel subfamily T member 2 isoform X1
NC_045007.1	B3GALT2	+	XP_002193181.2	23198566	23199834	beta-1,3-galactosyltransferase 2
NC_045007.1	CDC73	-	XP_002193129.1	23254581	23154015	parafibromin
NC_045007.1	GLRX2	+	XP_012430600.3	23260265	23261861	glutaredoxin 2 isoform X4
NC_045007.1	RO60	-	XP_002191913.1	23278247	23272139	60 kDa SS-A/Ro ribonucleoprotein isoform X1
NC_045007.1	UCHL5	+	XP_030135275.1	23282578	23298604	ubiquitin carboxyl-terminal hydrolase isozyme L5 isoform X1
NC_045007.1	RC3H1	+	XP_030135260.2	23332186	23361623	roquin-1 isoform X1
NC_045007.1	SERPINC1	+	XP_030135284.1	23375325	23379236	antithrombin-III
NC_045007.1	ZBTB37	-	XP_030135282.2	23397559	23392523	zinc finger and BTB domain-containing protein 37 isoform X1
NC_045007.1	HEBP2	-	XP_002192338.1	23409663	23408401	heme-binding protein 2
NC_045007.1	DHX9	+	XP_032605668.1	23418641	23426621	ATP-dependent RNA helicase A isoform X7
NC_045007.1	LAMC1	+	XP_032605564.1	23471485	23535242	laminin subunit gamma-1
NC_045007.1	LAMC2	+	XP_030135304.2	23542761	23557636	laminin subunit gamma-2
NC_045007.1	NMNAT2	-	XP_030135305.1	23584158	23562238	nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2
NC_045007.1	SMG7	+	XP_030135309.1	23593395	23640278	protein SMG7 isoform X4
NC_045007.1	NCF2	-	XP_030135311.2	23651873	23643400	neutrophil cytosol factor 2 isoform X2
NC_045007.1	ARPC5	-	XP_030135313.1	23659699	23655881	actin-related protein 2/3 complex subunit 5
NC_045007.1	RGL1	+	XP_030135315.2	23680201	23731752	ral guanine nucleotide dissociation stimulator-like 1
NC_045007.1	COLGALT2	-	XP_030135316.1	23779547	23735407	procollagen galactosyltransferase 2
NC_045007.1	TSEN15	+	XP_002191153.3	23783185	23793326	tRNA-splicing endonuclease subunit Sen15
NC_045007.1	C8H1orf21	+	XP_030135322.1	23901857	23963350	uncharacterized protein C1orf21 homolog
NC_045007.1	EDEM3	-	XP_030135318.2	23995850	23973377	ER degradation-enhancing alpha-mannosidase-like protein 3 isoform X2
NC_045007.1	NIBAN1	-	XP_004186248.3	24052043	23999060	protein Niban 1
NC_045007.1	RNF2	+	XP_030135325.1	24086345	24090995	E3 ubiquitin-protein ligase RING2
NC_045007.1	TRMT1L	-	XP_002191017.3	24109716	24095793	TRMT1-like protein
NC_045007.1	SWT1	+	XP_030135323.2	24110723	24133772	transcriptional protein SWT1 isoform X1
NC_045007.1	IVNS1ABP	-	XP_030135327.1	24144845	24136615	influenza virus NS1A-binding protein
NC_045007.1	HMCN1	+	XP_030135337.2	24248326	24411066	hemicentin-1
NC_045007.1	PRG4	+	XP_030135334.2	24433452	24451137	proteoglycan 4 isoform X1
NC_045007.1	TPR	-	XP_030135330.2	24484621	24451337	nucleoprotein TPR isoform X1
NC_045007.1	ODR4	+	XP_032605565.1	24486867	24500232	protein odr-4 homolog isoform X1
NC_045007.1	PDC	-	XP_032605569.1	24509782	24505975	phosducin
NC_045007.1	PTGS2	-	XP_030135341.1	24595591	24590313	prostaglandin G/H synthase 2
NC_045007.1	PLA2G4A	+	XP_032605571.1	24638169	24690343	cytosolic phospholipase A2
NC_045007.1	LOC100220937	-	XP_002189956.1	25912521	25730828	BMP/retinoic acid-inducible neural-specific protein 3 isoform X2
NC_045007.1	LOC115496268	-	XP_030135404.2	26161142	26157770	calcium-dependent protein kinase 27 isoform X2
NC_045007.1	LOC100224894	+	XP_032605675.1	26174457	26200979	LOW QUALITY PROTEIN: coiled-coil domain-containing protein 180
NC_045007.1	LOC100226112	+	XP_032605547.1	26234534	26237392	serine/threonine-protein kinase pim-1-like
NC_045007.1	RABGAP1L	+	XP_032605676.1	26296868	26502573	rab GTPase-activating protein 1-like isoform X1
NC_045007.1	GPR52	+	XP_032605682.1	26351079	26352164	G-protein coupled receptor 52
NC_045007.1	CACYBP	+	XP_032605523.1	26511642	26516983	calcyclin-binding protein isoform X1
NC_045007.1	MRPS14	-	NP_001232688.1	26521071	26518685	28S ribosomal protein S14, mitochondrial
NC_045007.1	LOC100225871	+	XP_030135664.2	26558030	26561059	serine/threonine-protein kinase pim-2-like
NC_045007.1	RGS2	-	XP_002190759.1	26631845	26629777	regulator of G-protein signaling 2
NC_045007.1	RGS13	-	XP_032605548.1	26675065	26669730	regulator of G-protein signaling 13
NC_045007.1	RGS1	-	XP_002188951.2	26688203	26685330	regulator of G-protein signaling 1
NC_045007.1	RGS21	-	XP_032605549.1	26725114	26720141	regulator of G-protein signaling 21
NC_045007.1	RGS18	-	XP_032605575.1	26740404	26732639	regulator of G-protein signaling 18 isoform X2
NC_045007.1	RGS4	+	XP_004174237.1	26771423	26774233	regulator of G-protein signaling 4 isoform X2
NC_045007.1	RGS5	-	XP_002191413.2	26788721	26780289	regulator of G-protein signaling 5
NC_045007.1	HTATIP2	-	XP_030135660.1	26795664	26793475	oxidoreductase HTATIP2
NC_045007.1	LOC115496188	+	XP_030134917.2	26796964	26797986	1-phosphatidylinositol phosphodiesterase-like
NC_045007.1	LOC100231450	+	XP_032605577.1	26802753	26812725	P-selectin isoform X1
NC_045007.1	ATF6	+	XP_030135657.2	26813903	26884931	cyclic AMP-dependent transcription factor ATF-6 alpha isoform X2
NC_045007.1	OLFML2B	-	XP_030135653.2	26900901	26888243	olfactomedin-like protein 2B isoform X1
NC_045007.1	HSD17B7	-	XP_032605584.1	26920539	26915365	3-keto-steroid reductase
NC_045007.1	DDR2	-	XP_030135634.1	26932051	26924232	discoidin domain-containing receptor 2 isoform X2
NC_045007.1	UAP1	-	XP_030135636.1	26945114	26938091	UDP-N-acetylhexosamine pyrophosphorylase isoform X2
NC_045007.1	UHMK1	-	XP_030135639.1	26961195	26949917	serine/threonine-protein kinase Kist
NC_045007.1	NOS1AP	-	XP_032605587.1	27004414	26963472	carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein isoform X3
NC_045007.1	TMEM121	-	XP_030135631.1	27048957	27048023	transmembrane protein 121
NC_045007.1	TEDC1	-	XP_012430853.3	27208090	27140304	tubulin epsilon and delta complex protein 1 isoform X1
NC_045007.1	CRIP1	-	XP_002192249.1	27219979	27216850	cysteine-rich protein 1
NC_045007.1	CRIP2	-	XP_030135629.1	27242019	27229087	cysteine-rich protein 2
NC_045007.1	MTA1	-	XP_030135626.1	27324556	27251225	metastasis-associated protein MTA1 isoform X2
NC_045007.1	PACS2	-	XP_032605599.1	27405473	27333224	phosphofurin acidic cluster sorting protein 2 isoform X12
NC_045007.1	SEC22B	+	XP_002192858.1	27405841	27411730	vesicle-trafficking protein SEC22b
NC_045007.1	NOTCH2	+	XP_032605600.1	27422406	27468616	neurogenic locus notch homolog protein 2 isoform X2
NC_045007.1	REG4	+	XP_012430834.3	27509483	27510395	regenerating islet-derived protein 4
NC_045007.1	HMGCS2	+	XP_030135620.2	27511450	27514568	hydroxymethylglutaryl-CoA synthase, mitochondrial isoform X1
NC_045007.1	PHGDH	-	XP_030135619.2	27518825	27515423	D-3-phosphoglycerate dehydrogenase
NC_045007.1	PDE4DIP	+	XP_032605607.1	27523481	27558927	myomegalin isoform X11
NC_045007.1	PRKAB2	-	XP_030135618.1	27564736	27560462	5'-AMP-activated protein kinase subunit beta-2 isoform X1
NC_045007.1	LOC100232391	-	XP_030135599.2	27572772	27568468	dimethylaniline monooxygenase [N-oxide-forming] 5-like
NC_045007.1	LOC100229443	-	XP_030135601.2	27577822	27573885	dimethylaniline monooxygenase [N-oxide-forming] 5 isoform X2
NC_045007.1	PLPP6	-	XP_002189764.3	27584791	27582277	phospholipid phosphatase 6
NC_045007.1	FAM78B	+	XP_030135598.1	27585159	27587799	protein FAM78B
NC_045007.1	PRDX6	-	NP_001232302.1	27600873	27593253	peroxiredoxin-6
NC_045007.1	TADA1	+	XP_002193964.1	27600977	27614689	transcriptional adapter 1 isoform X1
NC_045007.1	TNFSF4	+	XP_030135596.1	27638337	27646779	tumor necrosis factor ligand superfamily member 4
NC_045007.1	FASLG	-	XP_030135579.2	27773240	27770161	tumor necrosis factor ligand superfamily member 6
NC_045007.1	SUCO	-	XP_030135578.2	27817078	27780965	SUN domain-containing ossification factor isoform X3
