Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000077.6	Map2k4	-	NP_001303298.1	65719556	65690693	dual specificity mitogen-activated protein kinase kinase 4 isoform c
NC_000077.6	Zkscan6	+	XP_030101989.1	65816110	65828826	zinc finger protein 18 isoform X3
NC_000077.6	Dnah9	-	XP_006533276.1	66168465	65831561	dynein heavy chain 9, axonemal isoform X3
NC_000077.6	Shisa6	-	XP_030101958.1	66525962	66217474	protein shisa-6 isoform X1
NC_000077.6	Pirt	+	XP_011247124.1	66928447	66928926	phosphoinositide-interacting protein isoform X1
NC_000077.6	Tmem220	+	NP_796366.1	67025179	67034244	transmembrane protein 220 isoform 1 precursor
NC_000077.6	Adprm	-	NP_079786.2	67042079	67038143	manganese-dependent ADP-ribose/CDP-alcohol diphosphatase
NC_000077.6	Sco1	+	XP_006533784.1	67053835	67064040	protein SCO1 homolog, mitochondrial isoform X1
NC_000077.6	Myh3	+	XP_006532475.1	67079999	67102166	myosin-3 isoform X1
NC_000077.6	Myh2	+	NP_001034634.2	67173116	67197388	myosin-2
NC_000077.6	Myh1	+	NP_109604.1	67201882	67224469	myosin-1
NC_000077.6	Myh4	+	NP_034985.2	67240624	67260340	myosin-4
NC_000077.6	Myh8	+	NP_796343.2	67278857	67308483	myosin-8
NC_000077.6	Myh13	+	NP_001074719.1	67327103	67371502	myosin-13
NC_000077.6	Gas7	+	XP_030101422.1	67603117	67683451	growth arrest-specific protein 7 isoform X3
NC_000077.6	Rcvrn	+	NP_033064.1	67695417	67702993	recoverin
NC_000077.6	Glp2r	-	XP_006534625.1	67770870	67664415	glucagon-like peptide 2 receptor isoform X2
NC_000077.6	Gsg1l2	+	NP_001333986.1	67774608	67789613	putative germ cell-specific gene 1-like protein 2 precursor
NC_000077.6	Dhrs7c	+	NP_001013031.2	67798626	67815953	dehydrogenase/reductase SDR family member 7C precursor
NC_000077.6	Usp43	-	NP_001277978.1	67922046	67855483	ubiquitin carboxyl-terminal hydrolase 43 isoform 2
NC_000077.6	Cfap52	-	NP_082239.2	67965589	67925095	cilia- and flagella-associated protein 52
NC_000077.6	Stx8	+	XP_030102021.1	67966429	67999385	syntaxin-8 isoform X1
NC_000077.6	Ntn1	-	NP_032770.2	68386118	68213008	netrin-1 precursor
NC_000077.6	Pik3r5	+	NP_796294.2	68473808	68496250	phosphoinositide 3-kinase regulatory subunit 5
NC_000077.6	Pik3r6	+	NP_001075035.1	68520275	68552044	phosphoinositide 3-kinase regulatory subunit 6 isoform 1
NC_000077.6	Mfsd6l	+	NP_666116.1	68556325	68558085	major facilitator superfamily domain-containing protein 6-like
NC_000077.6	Ccdc42	+	NP_808447.2	68587215	68597727	coiled-coil domain-containing protein 42
NC_000077.6	Myh10	+	NP_780469.1	68699241	68815071	myosin-10
NC_000077.6	Ndel1	-	XP_030102302.1	68845410	68822574	nuclear distribution protein nudE-like 1 isoform X1
NC_000077.6	Rnf222	+	XP_006533603.1	68892609	68893244	RING finger protein 222 isoform X1
NC_000077.6	Rpl26	+	NP_033106.1	68902275	68904493	60S ribosomal protein L26
NC_000077.6	Odf4	-	NP_665689.1	68926965	68921960	outer dense fiber protein 4
NC_000077.6	Arhgef15	-	XP_011247414.1	68955022	68928973	rho guanine nucleotide exchange factor 15 isoform X1
NC_000077.6	Slc25a35	+	XP_006534338.1	68968888	68972123	solute carrier family 25 member 35 isoform X3
NC_000077.6	Rangrf	-	NP_001272370.1	68975166	68972623	ran guanine nucleotide release factor isoform 1
NC_000077.6	Pfas	-	NP_001152991.1	69003835	68987965	phosphoribosylformylglycinamidine synthase
NC_000077.6	Ctc1	+	XP_006534151.1	69016133	69036167	CST complex subunit CTC1 isoform X1
NC_000077.6	Aurkb	+	XP_006532788.1	69048468	69051061	aurora kinase B isoform X1
NC_000077.6	Borcs6	+	NP_082281.2	69059798	69060880	BLOC-1-related complex subunit 6
NC_000077.6	Tmem107	+	NP_082612.2	69070947	69072598	transmembrane protein 107 isoform 2
NC_000077.6	Vamp2	+	NP_033523.1	69089106	69090666	vesicle-associated membrane protein 2
NC_000077.6	Per1	+	XP_006532543.1	69100642	69109359	period circadian protein homolog 1 isoform X1
NC_000077.6	Hes7	+	XP_006534619.1	69121510	69122994	transcription factor HES-7 isoform X1
NC_000077.6	Aloxe3	+	XP_030101841.1	69132743	69148739	hydroperoxide isomerase ALOXE3 isoform X1
NC_000077.6	Alox12b	+	NP_033789.1	69157247	69169725	arachidonate 12-lipoxygenase, 12R-type
NC_000077.6	Alox8	-	NP_033791.1	69197807	69185092	arachidonate 8S-lipoxygenase
NC_000077.6	Gucy2e	-	XP_030101438.1	69236643	69223037	guanylyl cyclase GC-E isoform X1
NC_000077.6	Cntrob	-	XP_011247220.1	69322960	69299899	centrobin isoform X2
NC_000077.6	Trappc1	+	NP_001019377.1	69324158	69325567	trafficking protein particle complex subunit 1
NC_000077.6	Kcnab3	+	NP_034729.3	69326682	69332143	voltage-gated potassium channel subunit beta-3
NC_000077.6	Chd3	-	XP_006532944.1	69369389	69344234	chromodomain-helicase-DNA-binding protein 3 isoform X3
NC_000077.6	Cyb5d1	-	XP_011247375.1	69395291	69393640	cytochrome b5 domain-containing protein 1 isoform X1
NC_000077.6	Naa38	+	NP_084359.1	69395892	69396632	N(alpha)-acetyltransferase 38, NatC auxiliary subunit
NC_000077.6	Tmem88	-	NP_080191.3	69398223	69397614	transmembrane protein 88
NC_000077.6	Kdm6b	-	NP_001017426.1	69408160	69399828	lysine-specific demethylase 6B
NC_000077.6	Dnah2	-	XP_011247376.1	69544540	69420995	dynein heavy chain 2, axonemal isoform X1
NC_000077.6	Efnb3	-	XP_006532223.1	69560493	69555862	ephrin-B3 isoform X1
NC_000077.6	Wrap53	-	NP_001351698.1	69579050	69561781	telomerase Cajal body protein 1
NC_000077.6	Trp53	+	XP_030101782.1	69586891	69591431	cellular tumor antigen p53 isoform X1
NC_000077.6	Atp1b2	-	XP_017169721.1	69603504	69601250	sodium/potassium-transporting ATPase subunit beta-2 isoform X1
NC_000077.6	Shbg	-	XP_011247140.1	69617860	69614970	sex hormone-binding globulin isoform X2
NC_000077.6	Sat2	+	XP_006534174.1	69622267	69623658	diamine acetyltransferase 2 isoform X1
NC_000077.6	Fxr2	+	NP_035944.2	69633318	69652699	fragile X mental retardation syndrome-related protein 2
NC_000077.6	Sox15	+	NP_033261.1	69655373	69656621	protein SOX-15
NC_000077.6	Mpdu1	-	NP_001288639.1	69662569	69657144	mannose-P-dolichol utilization defect 1 protein isoform 2
NC_000077.6	Cd68	-	NP_001277987.1	69666060	69664373	macrosialin precursor
NC_000077.6	Eif4a1	-	NP_001152847.1	69672299	69667590	eukaryotic initiation factor 4A-I isoform 2
NC_000077.6	Senp3	-	NP_001157043.1	69680837	69673528	sentrin-specific protease 3
NC_000077.6	Tnfsf13	-	NP_001152977.1	69685257	69683237	tumor necrosis factor ligand superfamily member 13 isoform 2
NC_000077.6	Tnfsfm13	-	NP_001152975.1	69695752	69683237	tumor necrosis factor (ligand) superfamily, member 12-member 13 isoform c
NC_000077.6	Tnfsf12	-	NP_035744.1	69695752	69686842	tumor necrosis factor ligand superfamily member 12
NC_000077.6	Polr2a	-	NP_001277997.1	69758221	69734412	DNA-directed RNA polymerase II subunit RPB1
NC_000077.6	Slc35g3	-	NP_063924.2	69761682	69760137	solute carrier family 35 member G3
NC_000077.6	Zbtb4	+	NP_001350107.1	69775871	69779401	zinc finger and BTB domain-containing protein 4
NC_000077.6	Chrnb1	-	XP_006532066.1	69795877	69784623	acetylcholine receptor subunit beta isoform X1
NC_000077.6	Fgf11	-	NP_001278033.1	69801623	69798204	fibroblast growth factor 11 isoform 2
NC_000077.6	Tmem102	-	NP_001028605.2	69805231	69803617	transmembrane protein 102
NC_000077.6	Gm39566	-	XP_011247669.2	69815296	69811163	LOW QUALITY PROTEIN: uncharacterized protein SPEM3
NC_000077.6	Spem2	-	XP_006532033.1	69818395	69816628	uncharacterized protein SPEM2 isoform X1
NC_000077.6	Spem1	-	NP_083131.1	69822098	69820906	spermatid maturation protein 1
NC_000077.6	Nlgn2	-	NP_001351066.1	69834436	69825205	neuroligin-2 precursor
NC_000077.6	Tmem256	+	NP_081258.1	69838565	69839509	transmembrane protein 256 precursor
NC_000077.6	Plscr3	+	NP_001161969.1	69847069	69850400	phospholipid scramblase 3
NC_000077.6	Tnk1	-	NP_114086.3	69857072	69851604	non-receptor tyrosine-protein kinase TNK1
NC_000077.6	Tmem95	-	NP_001182639.1	69878016	69876686	transmembrane protein 95 precursor
NC_000077.6	Kctd11	-	NP_694783.1	69880208	69879514	BTB/POZ domain-containing protein KCTD11
NC_000077.6	Acap1	-	XP_030101687.1	69889466	69881627	arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 isoform X2
NC_000077.6	2810408A11Rik	-	NP_001303626.1	69900749	69897436	protein phosphatase inhibitor 2-like isoform 3
NC_000077.6	Neurl4	+	XP_017169947.1	69901898	69913331	neuralized-like protein 4 isoform X1
NC_000077.6	Gps2	+	XP_030102047.1	69914340	69916654	G protein pathway suppressor 2 isoform X1
NC_000077.6	Eif5a	-	NP_001160065.1	69919313	69917441	eukaryotic translation initiation factor 5A-1
NC_000077.6	Ybx2	+	XP_006533801.1	69935975	69941096	Y-box-binding protein 2 isoform X1
NC_000077.6	Slc2a4	-	NP_001346043.1	69946330	69943371	solute carrier family 2, facilitated glucose transporter member 4 isoform 2
NC_000077.6	Cldn7	+	NP_001180548.1	69965927	69967717	claudin-7 precursor
NC_000077.6	Elp5	-	XP_006533815.1	69980257	69968428	elongator complex protein 5 isoform X1
NC_000077.6	Ctdnep1	+	NP_080293.1	69981484	69990037	CTD nuclear envelope phosphatase 1
NC_000077.6	Gabarap	+	NP_062723.1	69991713	69994524	gamma-aminobutyric acid receptor-associated protein
NC_000077.6	Phf23	+	NP_084340.2	69996020	69999452	PHD finger protein 23 isoform a
NC_000077.6	Dvl2	+	NP_031914.3	70000833	70009592	segment polarity protein dishevelled homolog DVL-2
NC_000077.6	Acadvl	-	NP_059062.1	70015322	70010298	very long-chain specific acyl-CoA dehydrogenase, mitochondrial precursor
NC_000077.6	Dlg4	+	NP_001357604.1	70017215	70044695	disks large homolog 4 isoform 6 precursor
NC_000077.6	Asgr1	+	XP_017169720.1	70054900	70057643	asialoglycoprotein receptor 1 isoform X1
NC_000077.6	Asgr2	+	NP_001300854.1	70093070	70105881	asialoglycoprotein receptor 2 isoform a
NC_000077.6	Mgl2	+	XP_006532975.1	70134155	70137113	macrophage galactose N-acetyl-galactosamine specific lectin 2 isoform X1
NC_000077.6	Clec10a	+	NP_001191181.1	70167944	70170574	C-type lectin domain family 10 member A isoform 1
NC_000077.6	Slc16a11	+	XP_030101688.1	70214511	70216366	monocarboxylate transporter 11 isoform X1
NC_000077.6	Slc16a13	-	XP_006534176.1	70220675	70217718	monocarboxylate transporter 13 isoform X1
NC_000077.6	Bcl6b	-	NP_031554.1	70229157	70226029	B-cell CLL/lymphoma 6 member B protein
NC_000077.6	0610010K14Rik	-	NP_001171077.1	70237802	70235406	chromatin complexes subunit BAP18 isoform 5
NC_000077.6	Rnasek	-	NP_776103.1	70239731	70238331	ribonuclease kappa
NC_000077.6	Alox12	-	NP_031466.2	70255270	70242387	arachidonate 12-lipoxygenase, 12S-type isoform 1
NC_000077.6	Alox12e	-	XP_006532098.1	70322690	70315873	arachidonate 12-lipoxygenase, epidermal-type isoform X2
NC_000077.6	Alox15	-	XP_006532099.1	70375826	70344545	arachidonate 15-lipoxygenase isoform X1
NC_000077.6	Pelp1	-	NP_083507.3	70410010	70392932	proline-, glutamic acid- and leucine-rich protein 1
NC_000077.6	Arrb2	+	NP_001258287.1	70432731	70440257	beta-arrestin-2 isoform a
NC_000077.6	Med11	+	NP_079673.2	70451979	70453239	mediator of RNA polymerase II transcription subunit 11
NC_000077.6	Cxcl16	-	NP_075647.3	70459445	70455406	C-X-C motif chemokine 16 precursor
NC_000077.6	Zmynd15	+	NP_001025100.1	70460570	70466086	zinc finger MYND domain-containing protein 15 isoform 1
NC_000077.6	Tm4sf5	+	NP_083636.2	70505331	70510856	transmembrane 4 L6 family member 5
NC_000077.6	Vmo1	-	NP_001013625.1	70514600	70513570	vitelline membrane outer layer protein 1 homolog precursor
NC_000077.6	Gltpd2	+	NP_666132.1	70519218	70520508	glycolipid transfer protein domain-containing protein 2
NC_000077.6	Psmb6	+	XP_030101534.1	70525397	70527481	proteasome subunit beta type-6 isoform X1
NC_000077.6	Pld2	+	XP_011247098.1	70541071	70557563	phospholipase D2 isoform X3
NC_000077.6	Mink1	+	XP_006533740.1	70563070	70613712	misshapen-like kinase 1 isoform X1
NC_000077.6	4930544D05Rik	+	XP_006534029.1	70615939	70616856	uncharacterized protein C17orf107 homolog isoform X1
NC_000077.6	Chrne	-	XP_006532070.1	70619173	70615006	acetylcholine receptor subunit epsilon isoform X2
NC_000077.6	Gp1ba	+	XP_006532295.1	70639410	70641614	platelet glycoprotein Ib alpha chain isoform X1
NC_000077.6	Slc25a11	-	NP_077173.1	70646860	70644768	mitochondrial 2-oxoglutarate/malate carrier protein
NC_000077.6	Rnf167	+	NP_001303657.1	70649517	70651214	E3 ubiquitin-protein ligase RNF167 isoform 2
NC_000077.6	Pfn1	-	XP_030101518.1	70654478	70652126	profilin-1 isoform X1
NC_000077.6	Eno3	+	XP_006532224.1	70656525	70662432	beta-enolase isoform X1
NC_000077.6	Spag7	-	NP_001161141.1	70669279	70664113	sperm-associated antigen 7 isoform 2
NC_000077.6	Camta2	-	NP_001177308.1	70686375	70670201	calmodulin-binding transcription activator 2 isoform 4
NC_000077.6	Inca1	-	XP_006531991.1	70690489	70688608	protein INCA1 isoform X2
NC_000077.6	Kif1c	+	XP_006532383.1	70702800	70728879	kinesin-like protein KIF1C isoform X1
NC_000077.6	Zfp3	+	NP_808233.1	70771217	70772710	zinc finger protein 3
NC_000077.6	Scimp	-	NP_001038991.1	70800799	70791438	SLP adapter and CSK-interacting membrane protein
NC_000077.6	Rabep1	+	XP_006533813.1	70844975	70940483	rab GTPase-binding effector protein 1 isoform X1
NC_000077.6	Nup88	-	NP_765982.2	70969949	70943261	nuclear pore complex protein Nup88 isoform 1
NC_000077.6	Rpain	+	NP_081462.1	70970507	70977687	RPA-interacting protein isoform 1
NC_000077.6	C1qbp	-	NP_031599.2	70982948	70978097	complement component 1 Q subcomponent-binding protein, mitochondrial
NC_000077.6	Dhx33	-	NP_848144.3	71004376	70987121	ATP-dependent RNA helicase DHX33
NC_000077.6	Derl2	-	NP_001278075.1	71015735	71010323	derlin-2 isoform b
NC_000077.6	Mis12	+	XP_006534031.1	71025143	71025763	protein MIS12 homolog isoform X1
NC_000077.6	6330403K07Rik	-	NP_598783.1	71033400	71033039	uncharacterized protein LOC103712
NC_000077.6	Nlrp1a	-	NP_001004142.2	71142364	71092238	NACHT, LRR and PYD domains-containing protein 1a
NC_000077.6	Nlrp1b	-	XP_017170187.1	71228465	71156002	NLR family, pyrin domain containing 1B isoform X1
NC_000077.6	Wscd1	+	XP_006532992.1	71759849	71789021	WSC domain-containing protein 1 isoform X1
NC_000077.6	Aipl1	-	XP_030101337.1	72037456	72029256	aryl-hydrocarbon-interacting protein-like 1 isoform X3
NC_000077.6	Pimreg	+	XP_006532039.1	72043050	72046373	protein PIMREG isoform X1
NC_000077.6	Pitpnm3	-	NP_001075110.1	72135673	72051057	membrane-associated phosphatidylinositol transfer protein 3 isoform 2
NC_000077.6	4933427D14Rik	-	NP_001348493.1	72202502	72155323	protein moonraker
NC_000077.6	Txndc17	+	NP_080835.1	72207624	72209483	thioredoxin domain-containing protein 17
NC_000077.6	Med31	-	NP_080344.2	72214986	72211887	mediator of RNA polymerase II transcription subunit 31
NC_000077.6	4930563E22Rik	+	NP_001157200.1	72215331	72215720	uncharacterized protein C17orf100 homolog
NC_000077.6	Slc13a5	-	XP_017170016.1	72267035	72242568	solute carrier family 13 member 5 isoform X3
NC_000077.6	Xaf1	+	XP_017170102.1	72301678	72312293	XIAP-associated factor 1 isoform X2
NC_000077.6	Fbxo39	+	NP_001093158.1	72316824	72319211	F-box only protein 39
NC_000077.6	Tekt1	-	NP_001268935.1	72359866	72344766	tektin-1
NC_000077.6	Smtnl2	-	XP_006533533.1	72410506	72391289	smoothelin-like protein 2 isoform X2
NC_000077.6	Ggt6	+	XP_006534306.1	72437318	72438169	glutathione hydrolase 6 isoform X2
NC_000077.6	Mybbp1a	+	NP_058056.2	72441384	72451474	myb-binding protein 1A
NC_000077.6	Spns2	-	XP_006532998.1	72489793	72452640	protein spinster homolog 2 isoform X2
NC_000077.6	Spns3	-	XP_006534549.1	72550206	72498394	protein spinster homolog 3 isoform X1
NC_000077.6	Ube2g1	+	NP_080261.2	72607590	72679455	ubiquitin-conjugating enzyme E2 G1
NC_000077.6	Ankfy1	+	NP_033801.4	72690025	72767645	rabankyrin-5
NC_000077.6	Cyb5d2	-	NP_001020097.2	72795760	72778741	neuferricin precursor
NC_000077.6	Zzef1	+	XP_006532664.1	72796297	72924717	zinc finger ZZ-type and EF-hand domain-containing protein 1 isoform X1
NC_000077.6	Atp2a3	+	NP_001156809.1	72961354	72991703	sarcoplasmic/endoplasmic reticulum calcium ATPase 3 isoform c
NC_000077.6	P2rx1	+	XP_006532514.1	72999315	73014065	P2X purinoceptor 1 isoform X1
NC_000077.6	Camkk1	+	XP_006533824.1	73025578	73040293	calcium/calmodulin-dependent protein kinase kinase 1 isoform X1
NC_000077.6	Ncbp3	+	NP_080094.3	73047900	73079176	nuclear cap-binding protein subunit 3
NC_000077.6	Itgae	+	XP_017169788.1	73090618	73134161	integrin alpha-E isoform X1
NC_000077.6	Haspin	-	NP_034483.1	73138259	73135999	serine/threonine-protein kinase haspin
NC_000077.6	P2rx5	+	XP_006534629.1	73164956	73171834	P2X purinoceptor 5 isoform X3
NC_000077.6	Emc6	-	NP_079594.1	73176701	73176373	ER membrane protein complex subunit 6
NC_000077.6	Tax1bp3	+	NP_083840.1	73177304	73181225	tax1-binding protein 3
NC_000077.6	Ctns	-	NP_112541.1	73196696	73184920	cystinosin precursor
NC_000077.6	Shpk	+	XP_006534443.1	73199519	73214705	sedoheptulokinase isoform X1
NC_000077.6	Trpv1	+	NP_001001445.1	73238259	73260507	transient receptor potential cation channel subfamily V member 1
NC_000077.6	Trpv3	+	XP_006533411.1	73269662	73293946	transient receptor potential cation channel subfamily V member 3 isoform X1
NC_000077.6	Aspa	-	XP_006532075.1	73324485	73305438	aspartoacylase isoform X1
NC_000077.6	Spata22	+	XP_011247397.1	73331152	73345946	spermatogenesis-associated protein 22 isoform X1
NC_000077.6	Olfr20	+	NP_667134.2	73353755	73354699	olfactory receptor 20
NC_000077.6	Olfr376	+	NP_001166157.1	73372055	73375704	olfactory receptor 376 isoform 1
NC_000077.6	Olfr1	-	NP_667132.1	73396018	73395078	olfactory receptor 1
NC_000077.6	Olfr378	-	NP_667235.1	73425979	73425039	olfactory receptor 378
NC_000077.6	Olfr380	-	NP_667236.1	73454208	73453277	olfactory receptor 380
NC_000077.6	Olfr381	-	NP_667233.2	73486820	73485889	olfactory receptor 381
NC_000077.6	Olfr382	-	NP_666654.1	73517195	73516261	olfactory receptor 382
NC_000077.6	Olfr385	-	NP_667234.1	73589734	73588800	olfactory receptor 385
NC_000077.6	Olfr384	+	NP_997107.1	73602582	73603520	olfactory receptor 384
NC_000077.6	Zfp735	+	NP_001119961.1	73688957	73712436	zinc finger protein 735
NC_000077.6	Olfr389	-	NP_667220.2	73777323	73776389	olfactory receptor 389
NC_000077.6	Olfr390	+	NP_666459.1	73786940	73787875	olfactory receptor 390
NC_000077.6	Olfr391-ps	-	NP_001153247.1	73799753	73798819	olfactory receptor 391
NC_000077.6	Olfr392	-	NP_667217.2	73815078	73814144	olfactory receptor 392
NC_000077.6	Olfr393	-	NP_667219.1	73848121	73847187	olfactory receptor 393
NC_000077.6	Olfr394	-	NP_667218.1	73888368	73887440	olfactory receptor 394
NC_000077.6	Olfr395	-	NP_667216.1	73907488	73906554	olfactory receptor 395
NC_000077.6	Olfr23	+	XP_006532510.1	73940248	73941225	olfactory receptor 23 isoform X1
NC_000077.6	Olfr397	+	NP_666458.1	73964610	73965557	olfactory receptor 397
NC_000077.6	Olfr398	-	NP_666921.1	73984604	73983664	olfactory receptor 398
NC_000077.6	Olfr139	-	NP_667214.1	74045270	74044327	olfactory receptor 139
NC_000077.6	Olfr399	-	NP_667215.2	74054755	74053824	olfactory receptor 399
NC_000077.6	Zfp616	+	NP_001171041.1	74082907	74085870	zinc finger protein 616
NC_000077.6	Olfr401	+	NP_666917.1	74121291	74122238	olfactory receptor 401
NC_000077.6	Olfr402	+	NP_666919.1	74155156	74156103	olfactory receptor 402
NC_000077.6	Olfr403	+	NP_997505.1	74195505	74196446	olfactory receptor 403
NC_000077.6	Olfr43	-	NP_666922.2	74207212	74206275	olfactory receptor 43
NC_000077.6	Olfr406	+	NP_001011863.1	74269391	74270362	olfactory receptor 406
NC_000077.6	Olfr59	+	NP_001349594.1	74288648	74289619	olfactory receptor 59
NC_000077.6	Olfr410	-	NP_666918.1	74335227	74334284	olfactory receptor 410
NC_000077.6	Olfr411	-	NP_666920.2	74347580	74346637	olfactory receptor 411
NC_000077.6	Olfr412	+	NP_001011851.1	74364671	74365609	olfactory receptor 412
NC_000077.6	Rap1gap2	-	NP_001015046.1	74567236	74388351	rap1 GTPase-activating protein 2 isoform 2
NC_000077.6	Ccdc92b	+	XP_030101971.1	74629982	74638571	coiled-coil domain containing 92B isoform X1
NC_000077.6	Cluh	+	XP_017170294.1	74649595	74669610	clustered mitochondria protein homolog isoform X1
NC_000077.6	Pafah1b1	-	NP_038653.1	74699340	74677671	platelet-activating factor acetylhydrolase IB subunit alpha
NC_000077.6	Mettl16	+	XP_017170208.1	74773522	74817758	RNA N6-adenosine-methyltransferase METTL16 isoform X2
NC_000077.6	Mnt	+	XP_006532465.1	74831329	74843320	max-binding protein MNT isoform X1
NC_000077.6	Sgsm2	-	XP_006534644.1	74896879	74850809	small G protein signaling modulator 2 isoform X1
NC_000077.6	Tsr1	+	NP_796299.2	74898119	74908406	pre-rRNA-processing protein TSR1 homolog
NC_000077.6	Srr	-	XP_017170058.1	74913127	74908630	serine racemase isoform X3
NC_000077.6	Smg6	+	NP_001002764.1	74925916	75162950	telomerase-binding protein EST1A
NC_000077.6	Hic1	-	XP_017169783.1	75169517	75165382	hypermethylated in cancer 1 protein isoform X1
NC_000077.6	Ovca2	-	NP_081412.1	75178793	75177896	esterase OVCA2
NC_000077.6	Dph1	-	NP_652762.2	75190457	75178944	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
NC_000077.6	Rtn4rl1	+	NP_808376.1	75194282	75266081	reticulon-4 receptor-like 1 precursor
NC_000077.6	Rpa1	-	NP_080929.1	75348256	75301307	replication protein A 70 kDa DNA-binding subunit isoform 2
NC_000077.6	Smyd4	+	NP_001096081.1	75349681	75404919	SET and MYND domain-containing protein 4
NC_000077.6	Serpinf1	-	NP_035470.3	75417987	75410136	pigment epithelium-derived factor precursor
NC_000077.6	Serpinf2	-	NP_032904.1	75438452	75432405	alpha-2-antiplasmin precursor
NC_000077.6	Wdr81	-	XP_006532611.1	75454437	75441771	WD repeat-containing protein 81 isoform X3
NC_000077.6	Tlcd2	+	XP_011247401.1	75468205	75470563	TLC domain-containing protein 2 isoform X1
NC_000077.6	Prpf8	+	NP_619600.2	75487092	75509289	pre-mRNA-processing-splicing factor 8
NC_000077.6	Rilp	+	NP_001025109.1	75510148	75512843	rab-interacting lysosomal protein
NC_000077.6	Scarf1	+	NP_001004157.2	75513578	75526196	scavenger receptor class F member 1 precursor
NC_000077.6	Slc43a2	+	XP_006532888.1	75532629	75572476	large neutral amino acids transporter small subunit 4 isoform X1
NC_000077.6	Pitpna	+	NP_032876.1	75588333	75625509	phosphatidylinositol transfer protein alpha isoform
NC_000077.6	Inpp5k	+	XP_006532570.1	75631100	75647711	inositol polyphosphate 5-phosphatase K isoform X1
NC_000077.6	Myo1c	+	NP_001357540.1	75650690	75672636	unconventional myosin-Ic isoform c
NC_000077.6	Crk	+	XP_006532188.1	75679424	75700723	adapter molecule crk isoform X2
NC_000077.6	Ywhae	+	NP_033562.3	75733028	75764672	14-3-3 protein epsilon
NC_000077.6	Doc2b	-	NP_031899.2	75795891	75771934	double C2-like domain-containing protein beta
NC_000077.6	Rph3al	-	NP_083824.1	75911024	75832182	rab effector Noc2 isoform 1
NC_000077.6	1700016K19Rik	+	NP_941039.1	76000062	76003485	protein LIAT1
NC_000077.6	Rflnb	-	NP_083934.1	76027635	76021912	refilin-B
NC_000077.6	Vps53	-	NP_080940.2	76179497	76046414	vacuolar protein sorting-associated protein 53 homolog isoform 1
NC_000077.6	Fam57a	+	XP_017169717.1	76202134	76207185	protein FAM57A isoform X1
NC_000077.6	Gemin4	-	NP_796341.2	76217485	76210759	gem-associated protein 4
NC_000077.6	Dbil5	+	NP_067269.1	76218272	76218535	diazepam-binding inhibitor-like 5
NC_000077.6	Glod4	-	NP_080305.2	76243642	76221968	glyoxalase domain-containing protein 4 isoform 1
NC_000077.6	Mrm3	+	NP_899086.2	76243773	76250424	rRNA methyltransferase 3, mitochondrial
NC_000077.6	Nxn	-	NP_032776.1	76399058	76258567	nucleoredoxin
NC_000077.6	Timm22	+	NP_001278090.1	76407065	76414122	mitochondrial import inner membrane translocase subunit Tim22 isoform 3
NC_000077.6	Abr	-	NP_942597.1	76508993	76419106	active breakpoint cluster region-related protein isoform 2
NC_000077.6	Bhlha9	+	NP_796156.3	76672549	76673244	class A basic helix-loop-helix protein 9
NC_000077.6	Trarg1	+	NP_808377.1	76680160	76696236	trafficking regulator of GLUT4 1
NC_000077.6	Gosr1	-	NP_001343250.1	76763548	76730111	Golgi SNAP receptor complex member 1 isoform 2
NC_000077.6	Cpd	-	NP_031780.2	76846964	76782186	carboxypeptidase D precursor
NC_000077.6	Tmigd1	+	XP_030102083.1	76904469	76916029	transmembrane and immunoglobulin domain-containing protein 1 isoform X2
NC_000077.6	Blmh	+	NP_848760.1	76945881	76986627	bleomycin hydrolase
NC_000077.6	Slc6a4	+	NP_034614.2	77010441	77031677	sodium-dependent serotonin transporter
NC_000077.6	Nsrp1	-	NP_001012309.1	77078396	77045742	nuclear speckle splicing regulatory protein 1
NC_000077.6	Efcab5	-	XP_030101942.1	77198984	77090300	EF-hand calcium-binding domain-containing protein 5 isoform X4
NC_000077.6	Ssh2	+	XP_006533290.1	77216453	77455480	protein phosphatase Slingshot homolog 2 isoform X1
NC_000077.6	Coro6	+	XP_006533001.1	77463913	77469501	coronin-6 isoform X1
NC_000077.6	Ankrd13b	-	XP_006533458.1	77489550	77471597	ankyrin repeat domain-containing protein 13B isoform X11
NC_000077.6	Git1	+	XP_006533012.1	77493583	77506608	ARF GTPase-activating protein GIT1 isoform X1
NC_000077.6	Trp53i13	-	NP_001020091.1	77513229	77508267	tumor protein p53-inducible protein 13 precursor
NC_000077.6	Abhd15	+	NP_080461.3	77515199	77518841	protein ABHD15 precursor
NC_000077.6	Taok1	-	NP_659074.2	77585402	77537869	serine/threonine-protein kinase TAO1
NC_000077.6	Nufip2	+	XP_006534125.1	77686228	77709735	nuclear fragile X mental retardation-interacting protein 2 isoform X1
NC_000077.6	Cryba1	-	NP_001300862.1	77725279	77719406	beta-crystallin A1 isoform 2
NC_000077.6	Myo18a	+	XP_006533659.1	77777316	77864835	unconventional myosin-XVIIIa isoform X1
NC_000077.6	Gm10277	-	XP_030102324.1	77786141	77785501	uncharacterized protein Gm10277
NC_000077.6	Pipox	-	XP_011247109.1	77893778	77881126	peroxisomal sarcosine oxidase isoform X1
