Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
11	ENSGALG00000003010	-	ENSGALP00000051586	2112389	2046856	ENSGALT00000074694	NUP93
11	ENSGALG00000028451	-	ENSGALP00000042113	2120221	2118898	ENSGALT00000046070	MT4
11	ENSGALG00000014616	-	ENSGALP00000023519	2123172	2122328	ENSGALT00000023565	MT3
11	ENSGALG00000042415	+	ENSGALP00000057299	2128524	2143188	ENSGALT00000052110	BBS2
11	ENSGALG00000003071	-	ENSGALP00000004839	2155665	2148095	ENSGALT00000004848	OGFOD1
11	ENSGALG00000003084	+	ENSGALP00000072673	2155240	2161598	ENSGALT00000101967	NUDT21
11	ENSGALG00000003107	+	ENSGALP00000004897	2163177	2182455	ENSGALT00000004906	AMFR
11	ENSGALG00000003163	+	ENSGALP00000004997	2204187	2321739	ENSGALT00000005006	GNAO1
11	ENSGALG00000003169	+	ENSGALP00000005013	2344436	2384607	ENSGALT00000005022	CBFB
11	ENSGALG00000003183	+	ENSGALP00000005042	2392162	2423508	ENSGALT00000005051	C11H16orf70
11	ENSGALG00000021345	-	ENSGALP00000033790	2439528	2432664	ENSGALT00000034432	B3GNT9
11	ENSGALG00000003195	-	ENSGALP00000005055	2456357	2445786	ENSGALT00000005064	TRADD
11	ENSGALG00000003201	+	ENSGALP00000005061	2457507	2459182	ENSGALT00000005070	FBXL8
11	ENSGALG00000003224	+	ENSGALP00000005096	2460701	2475384	ENSGALT00000005105	HSF4
11	ENSGALG00000003273	+	ENSGALP00000005167	2494694	2498701	ENSGALT00000005176	HSDL1
11	ENSGALG00000003293	+	ENSGALP00000005207	2502914	2526240	ENSGALT00000005216	MBTPS1
11	ENSGALG00000003302	+	ENSGALP00000074090	2528909	2531674	ENSGALT00000103673	SLC38A8
11	ENSGALG00000003323	-	ENSGALP00000073414	2603586	2532901	ENSGALT00000097802	NECAB2
11	ENSGALG00000044466	+	ENSGALP00000071292	2648253	2657487	ENSGALT00000091903	no_data
11	ENSGALG00000039116	-	ENSGALP00000045664	3236407	3232024	ENSGALT00000078279	no_data
11	ENSGALG00000003374	+	ENSGALP00000055344	3255021	3296944	ENSGALT00000055908	ESRP2
11	ENSGALG00000049257	-	ENSGALP00000073708	3303208	3300378	ENSGALT00000097439	no_data
11	ENSGALG00000003396	-	ENSGALP00000049128	3378442	3320837	ENSGALT00000075817	NFATC3
11	ENSGALG00000048067	-	ENSGALP00000005378	3423140	3407571	ENSGALT00000005388	DUS2
11	ENSGALG00000048700	+	ENSGALP00000069504	3423355	3425106	ENSGALT00000106471	DDX28
11	ENSGALG00000003425	-	ENSGALP00000005404	3442693	3427544	ENSGALT00000005414	GALR1L
11	ENSGALG00000003433	+	ENSGALP00000005425	3464823	3472944	ENSGALT00000005435	DPEP2
11	ENSGALG00000034179	+	ENSGALP00000065918	3481861	3534945	ENSGALT00000093019	SLC12A4
11	ENSGALG00000003560	-	ENSGALP00000047479	3632755	3572161	ENSGALT00000051007	SLC6A2
11	ENSGALG00000003574	-	ENSGALP00000005649	3683799	3657140	ENSGALT00000005659	LPCAT2
11	ENSGALG00000003580	-	ENSGALP00000005656	3741452	3707843	ENSGALT00000005666	MMP2
11	ENSGALG00000048295	-	ENSGALP00000064958	3878620	3877085	ENSGALT00000090440	IRX6
11	ENSGALG00000003588	-	ENSGALP00000005667	4183521	4181071	ENSGALT00000005677	IRX5
11	ENSGALG00000042045	+	ENSGALP00000047311	4547408	4548987	ENSGALT00000058026	IRX3
11	ENSGALG00000041036	-	ENSGALP00000050045	4873779	4652627	ENSGALT00000082233	FTO
11	ENSGALG00000003602	+	ENSGALP00000069547	4878182	4936909	ENSGALT00000098565	RPGRIP1L
11	ENSGALG00000033378	+	ENSGALP00000066755	4980387	4987804	ENSGALT00000107773	AKTIP
11	ENSGALG00000003663	-	ENSGALP00000061242	5011379	4993480	ENSGALT00000088753	RBL2
11	ENSGALG00000039178	-	ENSGALP00000047354	5083320	5016817	ENSGALT00000071709	CHD9
11	ENSGALG00000034649	+	ENSGALP00000051187	5271168	5343265	ENSGALT00000073125	TOX3
11	ENSGALG00000039238	+	ENSGALP00000051776	5935748	5948915	ENSGALT00000069721	SALL1
11	ENSGALG00000003753	-	ENSGALP00000016104	6171638	6153715	ENSGALT00000016123	CYLD
11	ENSGALG00000038374	+	ENSGALP00000047830	6182509	6187112	ENSGALT00000049921	SNX20
11	ENSGALG00000003767	-	ENSGALP00000066666	6346324	6242813	ENSGALT00000103050	NKD1
11	ENSGALG00000003786	+	ENSGALP00000005996	6508700	6522785	ENSGALT00000006006	BRD7
11	ENSGALG00000003837	-	ENSGALP00000067706	6553434	6526573	ENSGALT00000108344	ADCY7
11	ENSGALG00000031851	-	ENSGALP00000052155	6627256	6592617	ENSGALT00000067822	TENT4B
11	ENSGALG00000041613	-	ENSGALP00000055951	6651237	6634036	ENSGALT00000068444	HEATR3
11	ENSGALG00000029793	-	ENSGALP00000050003	6657298	6652766	ENSGALT00000061038	CNEP1R1
11	ENSGALG00000003891	+	ENSGALP00000046183	6697997	6892199	ENSGALT00000054804	ZNF423
11	ENSGALG00000042664	+	ENSGALP00000047118	7039145	7040813	ENSGALT00000066199	CBLN1
11	ENSGALG00000003907	+	ENSGALP00000006197	7288149	7304560	ENSGALT00000006207	N4BP1
11	ENSGALG00000003916	+	ENSGALP00000068004	7373830	7374678	ENSGALT00000104238	SIAH1
11	ENSGALG00000003942	-	ENSGALP00000006273	7417752	7379921	ENSGALT00000006283	LONP2
11	ENSGALG00000004004	-	ENSGALP00000006368	7575925	7508788	ENSGALT00000006378	PHKB
11	ENSGALG00000004049	+	ENSGALP00000049487	7578846	7649817	ENSGALT00000075864	ITFG1
11	ENSGALG00000004071	+	ENSGALP00000065798	7657239	7682964	ENSGALT00000091133	NETO2
11	ENSGALG00000004115	+	ENSGALP00000006532	7714369	7724563	ENSGALT00000006542	DNAJA2
11	ENSGALG00000021225	-	ENSGALP00000048293	7733866	7728299	ENSGALT00000067912	CDCA9
11	ENSGALG00000033338	-	ENSGALP00000054378	7757977	7736930	ENSGALT00000055464	GPT2
11	ENSGALG00000017363	+	ENSGALP00000066451	7767259	7780327	ENSGALT00000098446	C11H16ORF87
11	ENSGALG00000004342	-	ENSGALP00000006918	7826534	7821433	ENSGALT00000006929	ORC6
11	ENSGALG00000004375	+	ENSGALP00000063341	7826802	7847882	ENSGALT00000085464	VPS35
11	ENSGALG00000004428	-	ENSGALP00000007040	7853717	7850366	ENSGALT00000007052	no_data
11	ENSGALG00000004334	+	ENSGALP00000053210	7789151	7936449	ENSGALT00000058562	MYLK3
11	ENSGALG00000004444	+	ENSGALP00000007057	7865514	7879259	ENSGALT00000007069	SHCBP1
11	ENSGALG00000025819	-	ENSGALP00000041886	8118013	8114897	ENSGALT00000044199	UQCRFS1
11	ENSGALG00000032402	+	ENSGALP00000051161	8324532	8326905	ENSGALT00000052441	VSTM2B
11	ENSGALG00000041972	+	ENSGALP00000049263	8355856	8358244	ENSGALT00000055017	POP4
11	ENSGALG00000004474	+	ENSGALP00000007112	8373706	8374527	ENSGALT00000007124	PLEKHF1
11	ENSGALG00000032428	-	ENSGALP00000063119	8390785	8389483	ENSGALT00000071685	no_data
11	ENSGALG00000004480	-	ENSGALP00000064957	8419649	8397332	ENSGALT00000105336	C11H19orf12
11	ENSGALG00000004489	-	ENSGALP00000007137	8446304	8419680	ENSGALT00000007149	no_data
11	ENSGALG00000004494	+	ENSGALP00000007147	8447502	8458849	ENSGALT00000007159	CCNE1
11	ENSGALG00000004506	+	ENSGALP00000007166	8502946	8542347	ENSGALT00000007178	URI1
11	ENSGALG00000035602	+	ENSGALP00000072602	8793000	8961629	ENSGALT00000097469	ZNF536
11	ENSGALG00000004528	-	ENSGALP00000007200	9285538	9225473	ENSGALT00000007212	TSHZ3
11	ENSGALG00000004532	+	ENSGALP00000049601	9753184	9766299	ENSGALT00000071616	ZNF507
11	ENSGALG00000004559	+	ENSGALP00000007244	9773485	9799515	ENSGALT00000007256	DPY19L3
11	ENSGALG00000049995	-	ENSGALP00000071979	9811421	9805466	ENSGALT00000099994	no_data
11	ENSGALG00000049455	-	ENSGALP00000067795	9817552	9813123	ENSGALT00000092280	no_data
11	ENSGALG00000004630	-	ENSGALP00000070447	9824238	9820275	ENSGALT00000107155	no_data
11	ENSGALG00000004648	+	ENSGALP00000007391	9853591	9856162	ENSGALT00000007403	PDCD5
11	ENSGALG00000004671	-	ENSGALP00000042911	9891361	9860330	ENSGALT00000044013	ANKRD27
11	ENSGALG00000004675	+	ENSGALP00000007438	9901308	9902021	ENSGALT00000007450	RGS9BP
11	ENSGALG00000029498	+	ENSGALP00000050272	9911063	9913648	ENSGALT00000048378	NUDT19
11	ENSGALG00000004704	+	ENSGALP00000007480	9915148	9940866	ENSGALT00000007492	no_data
11	ENSGALG00000021158	-	ENSGALP00000007521	9953049	9941975	ENSGALT00000007533	SLC7A9
11	ENSGALG00000004756	-	ENSGALP00000007576	9982419	9962509	ENSGALT00000007588	CEP89
11	ENSGALG00000034534	+	ENSGALP00000066146	9982835	9984768	ENSGALT00000097134	FAAP24
11	ENSGALG00000004814	-	ENSGALP00000044741	9997676	9987723	ENSGALT00000078637	no_data
11	ENSGALG00000047293	-	ENSGALP00000074109	9997676	10000757	ENSGALT00000106941	no_data
11	ENSGALG00000004853	+	ENSGALP00000007738	10066848	10079923	ENSGALT00000007751	LRP3
11	ENSGALG00000004839	+	ENSGALP00000007714	10018024	10138369	ENSGALT00000007726	GPATCH1
11	ENSGALG00000004729	-	ENSGALP00000007520	10120415	10088204	ENSGALT00000007532	SLC7A10
11	ENSGALG00000032365	+	ENSGALP00000054812	10313696	10314148	ENSGALT00000051074	CEBPG
11	ENSGALG00000004899	-	ENSGALP00000057591	10439897	10319637	ENSGALT00000067517	PEPD
11	ENSGALG00000004903	+	ENSGALP00000007829	10533077	10660785	ENSGALT00000007842	CHST8
11	ENSGALG00000004907	+	ENSGALP00000007835	10697568	10732670	ENSGALT00000007849	KCTD15
11	ENSGALG00000040725	-	ENSGALP00000055959	10867722	10737696	ENSGALT00000082519	no_data
11	ENSGALG00000004935	+	ENSGALP00000072246	10873266	10889982	ENSGALT00000104129	LSM14A
11	ENSGALG00000004943	+	ENSGALP00000052732	10891934	10892520	ENSGALT00000063003	SS18L2
11	ENSGALG00000004949	-	ENSGALP00000007924	10920123	10895868	ENSGALT00000007938	KIAA0355
11	ENSGALG00000004956	+	ENSGALP00000060970	10964865	10985325	ENSGALT00000088941	GPI
11	ENSGALG00000025864	-	ENSGALP00000041324	11111342	11041563	ENSGALT00000043640	WTIP
11	ENSGALG00000005006	-	ENSGALP00000008003	11136612	11120346	ENSGALT00000008017	UBA2
11	ENSGALG00000054629	-	ENSGALP00000028895	11143036	11137923	ENSGALT00000029547	PDCD2L
11	ENSGALG00000050831	-	ENSGALP00000054016	11153141	11145382	ENSGALT00000070832	no_data
11	ENSGALG00000048343	-	ENSGALP00000048935	11177788	11157724	ENSGALT00000068528	no_data
11	ENSGALG00000054822	-	ENSGALP00000072080	11170647	11170067	ENSGALT00000102382	no_data
11	ENSGALG00000051582	-	ENSGALP00000071724	11170647	11175406	ENSGALT00000101133	no_data
11	ENSGALG00000038923	-	ENSGALP00000069441	11189324	11181311	ENSGALT00000106743	no_data
11	ENSGALG00000005132	+	ENSGALP00000008227	11194095	11195872	ENSGALT00000008241	CIAO2B
11	ENSGALG00000005140	+	ENSGALP00000049547	11211313	11214237	ENSGALT00000055934	RRAD
11	ENSGALG00000005146	-	ENSGALP00000008250	11303259	11301659	ENSGALT00000008264	PDP2
11	ENSGALG00000033720	-	ENSGALP00000049806	11319527	11311727	ENSGALT00000052923	CA7
11	ENSGALG00000038957	+	ENSGALP00000050474	11323748	11335893	ENSGALT00000051059	NAE1
11	ENSGALG00000005214	+	ENSGALP00000008362	11337328	11350018	ENSGALT00000008376	TERB1
11	ENSGALG00000005214	+	ENSGALP00000008362	11337328	11351140	ENSGALT00000008376	TERB1
11	ENSGALG00000005241	+	ENSGALP00000069865	11352900	11379495	ENSGALT00000091643	DYNC1LI2
11	ENSGALG00000005251	+	ENSGALP00000008421	11391261	11417872	ENSGALT00000008435	CMTM4
11	ENSGALG00000000424	-	ENSGALP00000071567	11439784	11431159	ENSGALT00000101369	CMTM3
11	ENSGALG00000005254	-	ENSGALP00000008424	11442742	11440450	ENSGALT00000008438	CKLF
11	ENSGALG00000034216	+	ENSGALP00000067734	11443434	11450930	ENSGALT00000101340	TK2
11	ENSGALG00000048138	-	ENSGALP00000069769	11459725	11456937	ENSGALT00000102457	no_data
11	ENSGALG00000005266	-	ENSGALP00000008438	11501171	11464510	ENSGALT00000008452	BEAN1
11	ENSGALG00000032349	-	ENSGALP00000043893	11531996	11520739	ENSGALT00000063435	CDH5
11	ENSGALG00000039985	+	ENSGALP00000045299	12177938	12196254	ENSGALT00000049612	CDH11
11	ENSGALG00000052636	-	ENSGALP00000068909	12897458	12896395	ENSGALT00000100264	no_data
11	ENSGALG00000052818	-	ENSGALP00000069467	12901181	12899317	ENSGALT00000095705	no_data
11	ENSGALG00000005319	+	ENSGALP00000008511	12839004	12972283	ENSGALT00000008525	CDH8
11	ENSGALG00000005347	-	ENSGALP00000008559	13862592	13794912	ENSGALT00000008573	ADAMTS18
11	ENSGALG00000005361	+	ENSGALP00000008592	13953960	13960761	ENSGALT00000008606	no_data
11	ENSGALG00000034395	+	ENSGALP00000058479	13961966	13964357	ENSGALT00000081141	NUDT7
11	ENSGALG00000013225	+	ENSGALP00000021570	13982142	14025331	ENSGALT00000021603	VAT1L
11	ENSGALG00000013223	+	ENSGALP00000021566	14040648	14046331	ENSGALT00000021599	CLEC3A
11	ENSGALG00000050479	-	ENSGALP00000073196	14174048	14172850	ENSGALT00000104098	no_data
11	ENSGALG00000005377	+	ENSGALP00000008618	14060228	14531588	ENSGALT00000008632	WWOX
11	ENSGALG00000026258	-	ENSGALP00000071848	14690685	14680442	ENSGALT00000093301	MAF
11	ENSGALG00000005402	+	ENSGALP00000046426	15120384	15130994	ENSGALT00000056169	DYNLRB2
11	ENSGALG00000012978	+	ENSGALP00000021146	15268801	15320700	ENSGALT00000021177	CDYL2
11	ENSGALG00000034430	-	ENSGALP00000063453	15366006	15361399	ENSGALT00000086628	CMC2
11	ENSGALG00000013494	+	ENSGALP00000038350	15370596	15377131	ENSGALT00000039139	CENPN
11	ENSGALG00000040475	+	ENSGALP00000049486	15378075	15387131	ENSGALT00000051800	ATMIN
11	ENSGALG00000032679	-	ENSGALP00000048390	15418007	15411100	ENSGALT00000068424	GCSH
11	ENSGALG00000005408	+	ENSGALP00000008671	15459113	15471250	ENSGALT00000008685	BCO1
11	ENSGALG00000013437	+	ENSGALP00000021874	15474797	15498142	ENSGALT00000021912	GAN
11	ENSGALG00000038494	+	ENSGALP00000072603	15620263	15651685	ENSGALT00000099173	CMIP
11	ENSGALG00000033507	+	ENSGALP00000052324	15678134	15728004	ENSGALT00000050238	PLCG2
11	ENSGALG00000005456	-	ENSGALP00000008742	15735411	15733929	ENSGALT00000008756	SDR42E1
11	ENSGALG00000005467	+	ENSGALP00000008766	15747664	15755594	ENSGALT00000008780	HSD17B2
11	ENSGALG00000005473	+	ENSGALP00000066462	15784820	15785761	ENSGALT00000096418	PNAT3
11	ENSGALG00000005472	+	ENSGALP00000069401	15790836	15791726	ENSGALT00000107638	NAT
11	ENSGALG00000005474	+	ENSGALP00000008780	15795992	15796864	ENSGALT00000008794	PNAT10
11	ENSGALG00000031983	-	ENSGALP00000047225	15809230	15802958	ENSGALT00000069736	MPHOSPH6
11	ENSGALG00000005483	+	ENSGALP00000008794	15966524	16393504	ENSGALT00000008808	CDH13
11	ENSGALG00000005494	-	ENSGALP00000008807	16561925	16541981	ENSGALT00000008821	MLYCD
11	ENSGALG00000043039	-	ENSGALP00000049787	16629970	16629043	ENSGALT00000070497	HSBP1
11	ENSGALG00000005502	-	ENSGALP00000033115	16674596	16659385	ENSGALT00000033756	KCNG4
11	ENSGALG00000005503	+	ENSGALP00000068024	16726166	16735149	ENSGALT00000091379	WFDC1
11	ENSGALG00000033137	-	ENSGALP00000054952	16774631	16766039	ENSGALT00000070930	TLDC1
11	ENSGALG00000017644	-	ENSGALP00000028283	16836017	16819341	ENSGALT00000028346	COTL1
11	ENSGALG00000005651	+	ENSGALP00000009051	16838994	16851013	ENSGALT00000009065	KLHL36
11	ENSGALG00000005674	+	ENSGALP00000056499	16858652	16903198	ENSGALT00000052200	USP10
11	ENSGALG00000032143	+	ENSGALP00000072096	16913366	16934107	ENSGALT00000094675	CRISPLD2
11	ENSGALG00000005708	+	ENSGALP00000038239	16993728	17013878	ENSGALT00000039029	HNF4beta
11	ENSGALG00000042522	-	ENSGALP00000044376	17026319	17018072	ENSGALT00000050354	ZDHHC7
11	ENSGALG00000039008	+	ENSGALP00000072199	17036927	17046591	ENSGALT00000104980	no_data
11	ENSGALG00000033322	+	ENSGALP00000044236	17367168	17380559	ENSGALT00000061374	MTHFSD
11	ENSGALG00000034111	-	ENSGALP00000048311	17395057	17392341	ENSGALT00000081302	FOXF1
11	ENSGALG00000005757	-	ENSGALP00000009229	17596404	17591240	ENSGALT00000009243	IRF8
11	ENSGALG00000005754	-	ENSGALP00000009226	17604663	17599591	ENSGALT00000009240	no_data
11	ENSGALG00000005749	-	ENSGALP00000063004	17613898	17610682	ENSGALT00000086459	COX4I1
11	ENSGALG00000005744	+	ENSGALP00000009212	17614903	17621499	ENSGALT00000009226	EMC8
11	ENSGALG00000052628	+	ENSGALP00000071666	17628632	17630531	ENSGALT00000096812	no_data
11	ENSGALG00000033063	+	ENSGALP00000055189	17631261	17634750	ENSGALT00000060301	GINS2
11	ENSGALG00000031896	-	ENSGALP00000056128	17631261	17637207	ENSGALT00000078489	GSE1
11	ENSGALG00000041408	-	ENSGALP00000052467	17723363	17697777	ENSGALT00000053222	no_data
11	ENSGALG00000025938	-	ENSGALP00000047119	17757835	17752371	ENSGALT00000047237	KIAA0513
11	ENSGALG00000005779	-	ENSGALP00000069407	17789512	17771794	ENSGALT00000094548	FBXO31
11	ENSGALG00000055010	+	ENSGALP00000065881	17796462	17803521	ENSGALT00000101886	MAP1LC3B
11	ENSGALG00000034166	-	ENSGALP00000056087	17849304	17809081	ENSGALT00000054303	ZCCHC14
11	ENSGALG00000029424	+	ENSGALP00000046196	17866563	17907521	ENSGALT00000072180	JPH3
11	ENSGALG00000037315	-	ENSGALP00000050883	17940074	17913001	ENSGALT00000052703	KLHDC4
11	ENSGALG00000005845	-	ENSGALP00000053663	17987175	17957097	ENSGALT00000067633	SLC7A5
11	ENSGALG00000005855	-	ENSGALP00000009394	18000419	17993313	ENSGALT00000009408	CA5B
11	ENSGALG00000005872	+	ENSGALP00000058520	18023184	18142110	ENSGALT00000054154	BANP
11	ENSGALG00000047024	+	ENSGALP00000064947	18321016	18333462	ENSGALT00000100845	ZNF469
11	ENSGALG00000049065	+	ENSGALP00000068173	18340711	18369305	ENSGALT00000098864	ZFPM1
11	ENSGALG00000026945	-	ENSGALP00000041476	18371779	18370639	ENSGALT00000045824	CIDEC
11	ENSGALG00000006118	+	ENSGALP00000009858	18379252	18412636	ENSGALT00000009872	ZC3H18
11	ENSGALG00000028465	+	ENSGALP00000043267	18379252	18418515	ENSGALT00000044293	IL17C
11	ENSGALG00000029367	-	ENSGALP00000050068	18421275	18419701	ENSGALT00000071669	CYBA
11	ENSGALG00000007267	-	ENSGALP00000011755	18424808	18422001	ENSGALT00000011769	MVD
11	ENSGALG00000007272	-	ENSGALP00000011768	18433704	18429294	ENSGALT00000011782	RNF166
11	ENSGALG00000046674	+	ENSGALP00000069599	18433821	18436955	ENSGALT00000088082	CTU2
11	ENSGALG00000013784	+	ENSGALP00000069818	18458083	18461372	ENSGALT00000099054	CDT1
11	ENSGALG00000031000	-	ENSGALP00000044023	18465535	18463327	ENSGALT00000049652	APRT
11	ENSGALG00000039673	-	ENSGALP00000053922	18514481	18472527	ENSGALT00000078768	GALNS
11	ENSGALG00000006250	+	ENSGALP00000010089	18514747	18516982	ENSGALT00000010103	TRAPPC2L
11	ENSGALG00000006242	-	ENSGALP00000010081	18520624	18519183	ENSGALT00000010095	PABPN1L
11	ENSGALG00000032410	-	ENSGALP00000055240	18544010	18525721	ENSGALT00000066657	CBFA2T3
11	ENSGALG00000030040	+	ENSGALP00000047962	18604629	18608907	ENSGALT00000060683	CDH15
11	ENSGALG00000054988	-	ENSGALP00000065522	18612864	18609134	ENSGALT00000092318	no_data
11	ENSGALG00000052842	-	ENSGALP00000072889	18637695	18614269	ENSGALT00000105125	ANKRD11
11	ENSGALG00000028363	+	ENSGALP00000041793	18702344	18732231	ENSGALT00000045099	SPG7
11	ENSGALG00000006179	+	ENSGALP00000062041	18734393	18738321	ENSGALT00000084093	RPL13
11	ENSGALG00000000507	+	ENSGALP00000038058	18734393	18745111	ENSGALT00000038850	CPNE7
11	ENSGALG00000023472	-	ENSGALP00000038056	18748916	18746904	ENSGALT00000038848	no_data
11	ENSGALG00000006175	+	ENSGALP00000056553	18749428	18753144	ENSGALT00000048861	DPEP1
11	ENSGALG00000006161	-	ENSGALP00000033033	18759224	18755918	ENSGALT00000033674	CHMP1A
11	ENSGALG00000006144	+	ENSGALP00000073765	18760744	18764400	ENSGALT00000104684	CDK10
11	ENSGALG00000023468	-	ENSGALP00000038041	18771875	18769481	ENSGALT00000038833	no_data
11	ENSGALG00000000513	+	ENSGALP00000000701	18771553	18778212	ENSGALT00000000702	ZNF276
11	ENSGALG00000000516	-	ENSGALP00000000704	18811704	18778804	ENSGALT00000000705	FANCA
11	ENSGALG00000000521	+	ENSGALP00000047332	18813827	18819623	ENSGALT00000072782	SPIRE2
11	ENSGALG00000000129	+	ENSGALP00000000178	18820548	18838358	ENSGALT00000000179	TCF25
11	ENSGALG00000054486	+	ENSGALP00000071620	18840646	18841590	ENSGALT00000096195	MC1R
11	ENSGALG00000000059	+	ENSGALP00000000073	18842707	18845130	ENSGALT00000000074	TUBB3
11	ENSGALG00000025712	+	ENSGALP00000042085	18846032	18849118	ENSGALT00000044355	DEF8
11	ENSGALG00000000528	-	ENSGALP00000071331	18851890	18850438	ENSGALT00000101009	DBNDD1
11	ENSGALG00000000540	+	ENSGALP00000000744	18853533	18861046	ENSGALT00000000745	GAS8
11	ENSGALG00000000549	-	ENSGALP00000073701	18862385	18861235	ENSGALT00000101925	URAH
11	ENSGALG00000000608	+	ENSGALP00000000855	18870552	18878375	ENSGALT00000000857	CDH1
11	ENSGALG00000035882	+	ENSGALP00000058179	18882120	18907065	ENSGALT00000047643	TANGO6
11	ENSGALG00000000630	+	ENSGALP00000071073	18909600	18911841	ENSGALT00000105802	HAS3
11	ENSGALG00000000632	-	ENSGALP00000000896	18914223	18913739	ENSGALT00000000898	CHTF8
11	ENSGALG00000000638	+	ENSGALP00000059136	18914355	18919552	ENSGALT00000086207	UTP4
11	ENSGALG00000027482	+	ENSGALP00000043176	18919706	18924489	ENSGALT00000044236	SNTB2
11	ENSGALG00000040713	+	ENSGALP00000045396	18925965	18928848	ENSGALT00000059294	no_data
11	ENSGALG00000049153	-	ENSGALP00000070285	18930315	18929530	ENSGALT00000098624	PDF
11	ENSGALG00000043126	-	ENSGALP00000045886	18933185	18930606	ENSGALT00000052191	no_data
11	ENSGALG00000000650	+	ENSGALP00000000921	18933303	18934426	ENSGALT00000000923	NIP7
11	ENSGALG00000000654	-	ENSGALP00000000927	18937485	18935073	ENSGALT00000000929	TMED6
11	ENSGALG00000000657	-	ENSGALP00000000930	18946343	18939333	ENSGALT00000000932	TERF2
11	ENSGALG00000000660	+	ENSGALP00000000933	18950732	18961906	ENSGALT00000000935	CYB5B
11	ENSGALG00000039300	+	ENSGALP00000043491	18982108	19028555	ENSGALT00000074746	NFAT5
11	ENSGALG00000000693	-	ENSGALP00000000975	19042046	19039860	ENSGALT00000000977	NOB1
11	ENSGALG00000000699	+	ENSGALP00000000989	19044235	19072674	ENSGALT00000000991	WWP2
11	ENSGALG00000000707	-	ENSGALP00000000999	19080104	19074924	ENSGALT00000001001	PSMD7
11	ENSGALG00000000713	+	ENSGALP00000045965	19493232	19588111	ENSGALT00000063417	ZFHX3
11	ENSGALG00000000787	-	ENSGALP00000037931	19717421	19707410	ENSGALT00000038723	DHX38
11	ENSGALG00000000802	-	ENSGALP00000001161	19722421	19719589	ENSGALT00000001163	DHODH
11	ENSGALG00000000811	-	ENSGALP00000059685	19729133	19723970	ENSGALT00000086981	IST1
11	ENSGALG00000000817	+	ENSGALP00000068233	19731844	19741820	ENSGALT00000096806	ZNF821
11	ENSGALG00000028253	-	ENSGALP00000041984	19750706	19748638	ENSGALT00000043828	ATXN1L
11	ENSGALG00000000848	+	ENSGALP00000001243	19764265	19793120	ENSGALT00000001245	AP1G1
11	ENSGALG00000000875	+	ENSGALP00000001287	19798257	19824250	ENSGALT00000001289	PHLPP2
11	ENSGALG00000000893	+	ENSGALP00000001312	19838716	19845890	ENSGALT00000001314	TAT
11	ENSGALG00000000901	+	ENSGALP00000001321	19838716	19857745	ENSGALT00000001323	no_data
11	ENSGALG00000000903	-	ENSGALP00000001323	19867112	19865223	ENSGALT00000001325	TERF2IP
11	ENSGALG00000000907	+	ENSGALP00000001332	19866929	19878689	ENSGALT00000001334	KARS
11	ENSGALG00000000908	+	ENSGALP00000001334	19879304	19898676	ENSGALT00000001336	ADAT1
11	ENSGALG00000003208	-	ENSGALP00000067890	19911972	19905036	ENSGALT00000096189	GABARAPL2
11	ENSGALG00000003219	+	ENSGALP00000058774	19912456	19916871	ENSGALT00000090346	TMEM231
11	ENSGALG00000000913	+	ENSGALP00000001340	19925027	19926208	ENSGALT00000001342	CHST6
12	ENSGALG00000047224	-	ENSGALP00000069126	443350	441319	ENSGALT00000105081	no_data
12	ENSGALG00000053379	-	ENSGALP00000058848	443350	462297	ENSGALT00000086893	no_data
12	ENSGALG00000048939	-	ENSGALP00000068847	478678	473729	ENSGALT00000091560	no_data
12	ENSGALG00000051445	-	ENSGALP00000072467	488926	474610	ENSGALT00000105908	no_data
12	ENSGALG00000054136	-	ENSGALP00000070275	492006	490565	ENSGALT00000092436	no_data
12	ENSGALG00000044942	-	ENSGALP00000060410	500478	498913	ENSGALT00000088249	no_data
12	ENSGALG00000043359	+	ENSGALP00000045601	515884	517918	ENSGALT00000053604	RRP9
12	ENSGALG00000034572	+	ENSGALP00000061315	519002	592081	ENSGALT00000084621	no_data
12	ENSGALG00000041650	+	ENSGALP00000043675	642108	647208	ENSGALT00000060040	DUSP7
12	ENSGALG00000026978	+	ENSGALP00000060511	967366	969353	ENSGALT00000087585	RPL29
12	ENSGALG00000001459	-	ENSGALP00000072451	981263	975990	ENSGALT00000102795	TNNC1
12	ENSGALG00000043825	+	ENSGALP00000071233	982813	1016372	ENSGALT00000102270	NISCH
12	ENSGALG00000043672	+	ENSGALP00000047027	1023321	1073902	ENSGALT00000079354	STAB1
12	ENSGALG00000035596	-	ENSGALP00000052791	1100377	1075943	ENSGALT00000055942	NT5DC2
12	ENSGALG00000042863	+	ENSGALP00000058945	1100880	1101338	ENSGALT00000090006	SMIM4
12	ENSGALG00000037455	-	ENSGALP00000045684	1163780	1107244	ENSGALT00000074936	PBRM1
12	ENSGALG00000001613	+	ENSGALP00000002452	1166030	1173802	ENSGALT00000002455	GNL3
12	ENSGALG00000001642	-	ENSGALP00000002505	1180299	1175847	ENSGALT00000002508	GLT8D1
12	ENSGALG00000001655	+	ENSGALP00000060233	1181170	1182225	ENSGALT00000084365	SPCS1
12	ENSGALG00000041428	-	ENSGALP00000057740	1201800	1185201	ENSGALT00000069630	NEK4
