Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
8	ENSG00000147432	+	ENSP00000289957	42697547	42736618	ENST00000289957	CHRNB3
8	ENSG00000147434	-	ENSP00000276410	42768428	42753181	ENST00000276410	CHRNA6
8	ENSG00000131931	-	ENSP00000254250	42843092	42837964	ENST00000254250	THAP1
8	ENSG00000120925	-	ENSP00000445725	42887862	42856161	ENST00000534961	RNF170
8	ENSG00000168172	+	ENSP00000305699	42897132	43018498	ENST00000307602	HOOK3
8	ENSG00000254673	+	ENSP00000435061	42897132	43059117	ENST00000534420	AC110275.1
8	ENSG00000168522	+	ENSP00000303423	43056347	43085282	ENST00000302279	FNTA
8	ENSG00000185900	+	ENSP00000331258	43103549	43122877	ENST00000331373	POMK
8	ENSG00000165102	+	ENSP00000368965	43140497	43199569	ENST00000379644	HGSNAT
8	ENSG00000164808	+	ENSP00000297423	47260959	47735450	ENST00000297423	SPIDR
8	ENSG00000221869	-	ENSP00000386165	47738118	47737313	ENST00000408965	CEBPD
8	ENSG00000253729	-	ENSP00000313420	47960124	47774175	ENST00000314191	PRKDC
8	ENSG00000104738	+	ENSP00000496964	47961145	47976778	ENST00000649973	MCM4
8	ENSG00000169139	+	ENSP00000428209	48008455	48060828	ENST00000523111	UBE2V2
8	ENSG00000034239	-	ENSP00000262103	48735149	48724744	ENST00000262103	EFCAB1
8	ENSG00000019549	-	ENSP00000020945	48921263	48918809	ENST00000020945	SNAI2
8	ENSG00000168333	+	ENSP00000382561	49072831	49075247	ENST00000399653	PPDPFL
8	ENSG00000147481	+	ENSP00000493900	50394239	50792829	ENST00000642720	SNTG1
8	ENSG00000147485	-	ENSP00000348645	51809342	51319893	ENST00000356297	PXDNL
8	ENSG00000168300	-	ENSP00000353739	51861149	51820353	ENST00000360540	PCMTD1
8	ENSG00000147488	-	ENSP00000276480	52214255	52113200	ENST00000276480	ST18
8	ENSG00000196711	-	ENSP00000351345	52565254	52538445	ENST00000358543	ALKAL1
8	ENSG00000023287	-	ENSP00000025008	52685467	52623784	ENST00000025008	RB1CC1
8	ENSG00000183729	+	ENSP00000330284	52939908	52940894	ENST00000331251	NPBWR1
8	ENSG00000082556	-	ENSP00000265572	53251035	53229299	ENST00000265572	OPRK1
8	ENSG00000047249	-	ENSP00000347359	53841688	53715966	ENST00000355221	ATP6V1H
8	ENSG00000147509	+	ENSP00000276500	53881016	53958458	ENST00000276500	RGS20
8	ENSG00000187735	-	ENSP00000428426	54022123	53968106	ENST00000521604	TCEA1
8	ENSG00000120992	-	ENSP00000320043	54101821	54048067	ENST00000316963	LYPLA1
8	ENSG00000137547	+	ENSP00000260102	54135284	54147719	ENST00000260102	MRPL15
8	ENSG00000164736	+	ENSP00000297316	54458139	54459995	ENST00000297316	SOX17
8	ENSG00000104237	+	ENSP00000490104	54620967	54869942	ENST00000637698	RP1
8	ENSG00000206579	+	ENSP00000328326	55102489	55524227	ENST00000327381	XKR4
8	ENSG00000167904	-	ENSP00000478242	55762957	55740134	ENST00000617782	TMEM68
8	ENSG00000137574	+	ENSP00000260129	55773619	55824703	ENST00000260129	TGS1
8	ENSG00000254087	+	ENSP00000428924	55941860	56010110	ENST00000519728	LYN
8	ENSG00000008988	-	ENSP00000427788	56074254	56073092	ENST00000521262	RPS20
8	ENSG00000172680	-	ENSP00000310722	56113980	56112944	ENST00000311923	MOS
8	ENSG00000181690	-	ENSP00000416537	56168267	56166245	ENST00000429357	PLAG1
8	ENSG00000170791	+	ENSP00000347469	56214614	56217435	ENST00000355315	CHCHD7
8	ENSG00000170786	-	ENSP00000307607	56316345	56301482	ENST00000303749	SDR16C5
8	ENSG00000181195	-	ENSP00000324248	56445951	56441274	ENST00000314922	PENK
8	ENSG00000104331	-	ENSP00000262644	56993583	56963795	ENST00000262644	IMPAD1
8	ENSG00000169122	+	ENSP00000355204	58146231	58147343	ENST00000361488	FAM110B
8	ENSG00000215114	+	ENSP00000382507	58411386	58447551	ENST00000399598	UBXN2B
8	ENSG00000167910	-	ENSP00000301645	58500096	58491477	ENST00000301645	CYP7A1
8	ENSG00000137575	+	ENSP00000411771	58565034	58581740	ENST00000413219	SDCBP
8	ENSG00000035681	-	ENSP00000038176	58659629	58584108	ENST00000038176	NSMAF
8	ENSG00000198846	-	ENSP00000354842	59118985	58807749	ENST00000361421	TOX
8	ENSG00000178538	-	ENSP00000314407	60281145	60208787	ENST00000317995	CA8
8	ENSG00000104388	+	ENSP00000262646	60517208	60620769	ENST00000262646	RAB2A
8	ENSG00000171316	+	ENSP00000392028	60741433	60865933	ENST00000423902	CHD7
8	ENSG00000177182	+	ENSP00000428402	61299828	61499542	ENST00000519846	CLVS1
8	ENSG00000198363	-	ENSP00000368767	61714369	61503361	ENST00000379454	ASPH
8	ENSG00000185942	+	ENSP00000429073	62249074	62990229	ENST00000523211	NKAIN3
8	ENSG00000137563	-	ENSP00000260118	63038766	63015334	ENST00000260118	GGH
8	ENSG00000137561	-	ENSP00000260116	63086019	63061254	ENST00000260116	TTPA
8	ENSG00000185728	+	ENSP00000473496	63168878	63209706	ENST00000539294	YTHDF3
8	ENSG00000180828	+	ENSP00000318799	64580791	64581936	ENST00000321870	BHLHE22
8	ENSG00000172817	-	ENSP00000310721	64798585	64596644	ENST00000310193	CYP7B1
8	ENSG00000104442	-	ENSP00000276569	65627396	65604396	ENST00000276569	ARMC1
8	ENSG00000066855	+	ENSP00000262146	65669953	65709044	ENST00000262146	MTFR1
8	ENSG00000205268	-	ENSP00000385632	65841506	65719292	ENST00000401827	PDE7A
8	ENSG00000147570	+	ENSP00000276570	66051548	66100031	ENST00000276570	DNAJC5B
8	ENSG00000147573	+	ENSP00000323913	66127269	66174593	ENST00000315962	TRIM55
8	ENSG00000147571	-	ENSP00000276571	66177475	66176889	ENST00000276571	CRH
8	ENSG00000179041	+	ENSP00000322396	66429132	66430229	ENST00000320270	RRS1
8	ENSG00000285791	+	ENSP00000497007	66444367	66453734	ENST00000648156	AC009879.3
8	ENSG00000147576	+	ENSP00000379865	66432517	66468352	ENST00000396623	ADHFE1
8	ENSG00000169085	+	ENSP00000302260	66493649	66516076	ENST00000305454	VXN
8	ENSG00000185697	-	ENSP00000429633	66612836	66564699	ENST00000522677	MYBL1
8	ENSG00000175073	-	ENSP00000309031	66666956	66634503	ENST00000310421	VCPIP1
8	ENSG00000288596	+	ENSP00000428002	66677709	66679954	ENST00000519561	C8orf44
8	ENSG00000288602	+	ENSP00000429022	66793737	66859581	ENST00000519289	C8orf44-SGK3
8	ENSG00000104205	+	ENSP00000379842	66793737	66859581	ENST00000396596	SGK3
8	ENSG00000178460	+	ENSP00000413632	66874141	66919169	ENST00000422365	MCMDC2
8	ENSG00000261787	-	ENSP00000455444	66961763	66948053	ENST00000563496	TCF24
8	ENSG00000178125	-	ENSP00000429721	67017745	66971015	ENST00000522909	PPP1R42
8	ENSG00000121022	-	ENSP00000350512	67061994	67043235	ENST00000357849	COPS5
8	ENSG00000104218	+	ENSP00000262210	67064399	67195593	ENST00000262210	CSPP1
8	ENSG00000066777	-	ENSP00000262215	67343285	67198936	ENST00000262215	ARFGEF1
8	ENSG00000165078	-	ENSP00000297770	67746127	67422506	ENST00000297770	CPA6
8	ENSG00000046889	+	ENSP00000288368	67952395	68231378	ENST00000288368	PREX2
8	ENSG00000165084	+	ENSP00000427820	68331013	68818246	ENST00000518698	C8orf34
8	ENSG00000137573	+	ENSP00000403040	69563976	69658535	ENST00000458141	SULF1
8	ENSG00000137571	-	ENSP00000260126	69832671	69672871	ENST00000260126	SLCO5A1
8	ENSG00000147596	-	ENSP00000276594	70069858	70052079	ENST00000276594	PRDM14
8	ENSG00000140396	-	ENSP00000399968	70216743	70113634	ENST00000452400	NCOA2
8	ENSG00000067167	-	ENSP00000262213	70608197	70574934	ENST00000262213	TRAM1
8	ENSG00000147592	-	ENSP00000276590	70669118	70637862	ENST00000276590	LACTB2
8	ENSG00000221947	+	ENSP00000431088	70681059	70734424	ENST00000520030	XKR9
8	ENSG00000104313	-	ENSP00000494438	71354903	71199342	ENST00000647540	EYA1
8	ENSG00000178860	-	ENSP00000321445	71844176	71842663	ENST00000325509	MSC
8	ENSG00000104321	-	ENSP00000262209	72075407	72022908	ENST00000262209	TRPA1
8	ENSG00000182674	+	ENSP00000430846	72567735	72938091	ENST00000523207	KCNB2
8	ENSG00000147601	+	ENSP00000276603	73008887	73046137	ENST00000276603	TERF1
8	ENSG00000164764	-	ENSP00000297354	73093065	73067343	ENST00000297354	SBSPON
8	ENSG00000274443	-	ENSP00000485524	73259456	73241459	ENST00000624510	C8orf89
8	ENSG00000147604	-	ENSP00000339795	73293610	73291046	ENST00000352983	RPL7
8	ENSG00000121039	+	ENSP00000240285	73295290	73323036	ENST00000240285	RDH10
8	ENSG00000040341	-	ENSP00000428756	73709143	73421374	ENST00000524300	STAU2
8	ENSG00000258677	-	ENSP00000454445	73878820	73739827	ENST00000358757	AC022826.2
8	ENSG00000104343	-	ENSP00000473561	73878820	73794104	ENST00000602593	UBE2W
8	ENSG00000154582	-	ENSP00000428334	73959766	73946632	ENST00000518127	ELOC
8	ENSG00000175606	+	ENSP00000312599	73976282	73981621	ENST00000312184	TMEM70
8	ENSG00000154589	+	ENSP00000284818	73991443	74029054	ENST00000284818	LY96
8	ENSG00000104369	-	ENSP00000344488	74321285	74237225	ENST00000342232	JPH1
8	ENSG00000104381	+	ENSP00000220822	74350462	74364367	ENST00000220822	GDAP1
8	ENSG00000137558	+	ENSP00000428567	74825250	74849253	ENST00000523773	PI15
8	ENSG00000121005	+	ENSP00000262207	74985988	75032242	ENST00000262207	CRISPLD1
8	ENSG00000164749	+	ENSP00000346339	75543834	75564096	ENST00000354370	HNF4G
8	ENSG00000091656	+	ENSP00000498627	76704089	76864565	ENST00000651372	ZFHX4
8	ENSG00000164751	-	ENSP00000428638	76984176	76983263	ENST00000522527	PEX2
8	ENSG00000171033	+	ENSP00000430887	78598385	78601821	ENST00000518467	PKIA
8	ENSG00000104427	+	ENSP00000263849	78666149	78717493	ENST00000263849	ZC2HC1A
8	ENSG00000104432	-	ENSP00000263851	78804920	78733715	ENST00000263851	IL7
8	ENSG00000104435	+	ENSP00000220876	79611196	79664874	ENST00000220876	STMN2
8	ENSG00000164683	-	ENSP00000346761	79767661	79765190	ENST00000354724	HEY1
8	ENSG00000147586	-	ENSP00000276585	80030246	79918982	ENST00000276585	MRPS28
8	ENSG00000276418	-	ENSP00000430858	80080451	79958338	ENST00000522938	AC036214.3
8	ENSG00000076554	-	ENSP00000368391	80080451	80038118	ENST00000379097	TPD52
8	ENSG00000205189	+	ENSP00000412036	80486811	80519528	ENST00000455036	ZBTB10
8	ENSG00000164684	-	ENSP00000331462	80821592	80641368	ENST00000327835	ZNF704
8	ENSG00000076641	-	ENSP00000220597	80993225	80976546	ENST00000220597	PAG1
8	ENSG00000164687	+	ENSP00000297258	81280596	81284567	ENST00000297258	FABP5
8	ENSG00000147588	-	ENSP00000256103	81447384	81443400	ENST00000256103	PMP2
8	ENSG00000205186	-	ENSP00000368362	81461521	81458385	ENST00000379071	FABP9
8	ENSG00000170323	-	ENSP00000256104	81483165	81478867	ENST00000256104	FABP4
8	ENSG00000197416	-	ENSP00000353650	81531313	81525048	ENST00000360464	FABP12
8	ENSG00000133731	-	ENSP00000256108	81681558	81659353	ENST00000256108	IMPA1
8	ENSG00000253598	-	ENSP00000428612	81694970	81693658	ENST00000518568	SLC10A5
8	ENSG00000104231	-	ENSP00000220669	81721279	81702697	ENST00000220669	ZFAND1
8	ENSG00000164695	+	ENSP00000297265	81732627	81758544	ENST00000297265	CHMP4C
8	ENSG00000104497	-	ENSP00000322652	81839984	81801499	ENST00000345957	SNX16
8	ENSG00000184672	+	ENSP00000430394	84529322	84920911	ENST00000522455	RALYL
8	ENSG00000133739	+	ENSP00000353538	85107296	85145511	ENST00000360375	LRRCC1
8	ENSG00000133740	+	ENSP00000398124	85177421	85213862	ENST00000416274	E2F5
8	ENSG00000176731	-	ENSP00000484811	85217497	85214562	ENST00000611854	RBIS
8	ENSG00000185015	+	ENSP00000318912	85245829	85281349	ENST00000321764	CA13
8	ENSG00000133742	-	ENSP00000443517	85341633	85328562	ENST00000542576	CA1
8	ENSG00000164879	+	ENSP00000285381	85438910	85448153	ENST00000285381	CA3
8	ENSG00000104267	+	ENSP00000285379	85464082	85480789	ENST00000285379	CA2
8	ENSG00000147613	-	ENSP00000276616	86069620	86048464	ENST00000276616	PSKH2
8	ENSG00000147614	+	ENSP00000285393	86098979	86152977	ENST00000285393	ATP6V0D2
8	ENSG00000164893	-	ENSP00000297524	86230275	86214415	ENST00000297524	SLC7A13
8	ENSG00000123124	+	ENSP00000427793	86374051	86466893	ENST00000517970	WWP1
8	ENSG00000176623	-	ENSP00000385927	86508618	86474310	ENST00000406452	RMDN1
8	ENSG00000085719	+	ENSP00000477590	86528546	86558410	ENST00000517490	CPNE3
8	ENSG00000170289	-	ENSP00000316605	86743625	86575806	ENST00000320005	CNGB3
8	ENSG00000176571	+	ENSP00000430073	86866496	87382627	ENST00000518476	CNBD1
8	ENSG00000176566	-	ENSP00000316496	87873969	87872786	ENST00000319675	DCAF4L2
8	ENSG00000156103	-	ENSP00000286614	88327204	88041463	ENST00000286614	MMP16
8	ENSG00000104312	+	ENSP00000220751	89758061	89790416	ENST00000220751	RIPK2
8	ENSG00000164823	+	ENSP00000396445	89902794	89925532	ENST00000451899	OSGIN2
8	ENSG00000104320	-	ENSP00000265433	89984559	89935584	ENST00000265433	NBN
8	ENSG00000104325	+	ENSP00000220764	90001493	90051897	ENST00000220764	DECR1
8	ENSG00000104327	-	ENSP00000265431	90082695	90060175	ENST00000265431	CALB1
8	ENSG00000180694	-	ENSP00000414786	90645903	90625673	ENST00000458549	TMEM64
8	ENSG00000123119	+	ENSP00000387380	90791887	90955512	ENST00000417640	NECAB1
8	ENSG00000253250	-	ENSP00000454561	90980433	90959009	ENST00000517562	C8orf88
8	ENSG00000155099	-	ENSP00000285419	91040747	90995679	ENST00000285419	PIP4P2
8	ENSG00000155100	+	ENSP00000483706	91070295	91084868	ENST00000617869	OTUD6B
8	ENSG00000214954	+	ENSP00000400803	91102662	91219000	ENST00000448384	LRRC69
8	ENSG00000147606	+	ENSP00000428849	91249652	91395097	ENST00000523719	SLC26A7
8	ENSG00000079102	-	ENSP00000478331	92062550	91960244	ENST00000613886	RUNX1T1
8	ENSG00000205133	-	ENSP00000368138	92916987	92886624	ENST00000378861	TRIQK
8	ENSG00000188343	+	ENSP00000429367	93700648	93728297	ENST00000518322	FAM92A
8	ENSG00000183808	-	ENSP00000382239	93736408	93733407	ENST00000399300	RBM12B
8	ENSG00000164953	+	ENSP00000389998	93754915	93816452	ENST00000453321	TMEM67
8	ENSG00000164951	+	ENSP00000379503	93917915	93923673	ENST00000396200	PDP1
8	ENSG00000079112	-	ENSP00000027335	94194683	94128242	ENST00000027335	CDH17
8	ENSG00000164949	-	ENSP00000379497	94260501	94250312	ENST00000396194	GEM
8	ENSG00000197275	-	ENSP00000336606	94467537	94372172	ENST00000336148	RAD54B
8	ENSG00000265817	-	ENSP00000420405	94436866	94432133	ENST00000481490	FSBP
8	ENSG00000164944	-	ENSP00000297591	94553445	94488708	ENST00000297591	VIRMA
8	ENSG00000104413	+	ENSP00000405738	94641319	94696926	ENST00000433389	ESRP1
8	ENSG00000156162	+	ENSP00000389630	94719999	94789910	ENST00000414645	DPY19L4
8	ENSG00000164941	+	ENSP00000430338	94823432	94880234	ENST00000523731	INTS8
8	ENSG00000175305	-	ENSP00000429089	94894219	94881634	ENST00000520509	CCNE2
8	ENSG00000164938	-	ENSP00000344215	94940939	94930481	ENST00000342697	TP53INP1
8	ENSG00000156170	+	ENSP00000379430	95025009	95057937	ENST00000396124	NDUFAF6
8	ENSG00000175895	+	ENSP00000427792	95154045	95154794	ENST00000519516	PLEKHF2
8	ENSG00000156172	-	ENSP00000286688	95269187	95247619	ENST00000286688	C8orf37
8	ENSG00000156466	-	ENSP00000287020	96160690	96144565	ENST00000287020	GDF6
8	ENSG00000156467	-	ENSP00000287022	96235528	96231057	ENST00000287022	UQCRB
8	ENSG00000156469	-	ENSP00000287025	96258688	96239493	ENST00000287025	MTERF3
8	ENSG00000156471	+	ENSP00000430548	96262041	96333566	ENST00000517309	PTDSS1
8	ENSG00000169439	+	ENSP00000307046	96494272	96609548	ENST00000302190	SDC2
8	ENSG00000104324	+	ENSP00000220763	96784898	97143183	ENST00000220763	CPQ
8	ENSG00000180543	-	ENSP00000322802	97277842	97276593	ENST00000322128	TSPYL5
8	ENSG00000147649	+	ENSP00000338235	97644507	97724670	ENST00000336273	MTDH
8	ENSG00000104341	+	ENSP00000428409	97776010	97851474	ENST00000521545	LAPTM4B
8	ENSG00000132561	+	ENSP00000430487	97888101	98035712	ENST00000520016	MATN2
8	ENSG00000156482	-	ENSP00000428085	98045365	98041803	ENST00000521291	RPL30
8	ENSG00000177459	+	ENSP00000315614	98064670	98093333	ENST00000318528	ERICH5
8	ENSG00000132541	-	ENSP00000254878	98117094	98102844	ENST00000254878	RIDA
8	ENSG00000104356	+	ENSP00000339529	98123338	98158271	ENST00000349693	POP1
8	ENSG00000104361	-	ENSP00000407087	98294135	98192980	ENST00000430223	NIPAL2
8	ENSG00000156486	+	ENSP00000287042	98427980	98429413	ENST00000287042	KCNS2
8	ENSG00000104375	-	ENSP00000390500	98825538	98455844	ENST00000419617	STK3
8	ENSG00000164920	+	ENSP00000430780	98948953	98951701	ENST00000522510	OSR2
8	ENSG00000132549	+	ENSP00000351346	99013789	99875666	ENST00000358544	VPS13B
8	ENSG00000164919	-	ENSP00000428895	99892019	99887507	ENST00000520468	COX6C
8	ENSG00000132554	-	ENSP00000354109	100105919	99962441	ENST00000360863	RGS22
8	ENSG00000156509	-	ENSP00000403293	100145133	100133804	ENST00000428847	FBXO43
8	ENSG00000147669	+	ENSP00000342889	100151356	100153316	ENST00000353107	POLR2K
8	ENSG00000104450	+	ENSP00000251809	100162281	100241022	ENST00000251809	SPAG1
8	ENSG00000034677	-	ENSP00000342667	100288172	100258558	ENST00000341084	RNF19A
8	ENSG00000186106	-	ENSP00000430056	100529831	100522557	ENST00000519597	ANKRD46
8	ENSG00000174226	-	ENSP00000312368	100649512	100573867	ENST00000311812	SNX31
8	ENSG00000070756	-	ENSP00000313007	100721581	100704300	ENST00000318607	PABPC1
8	ENSG00000164924	-	ENSP00000309503	100948887	100920695	ENST00000353245	YWHAZ
8	ENSG00000120963	-	ENSP00000428985	101201739	101200004	ENST00000519882	ZNF706
8	ENSG00000083307	+	ENSP00000495564	101492770	101666703	ENST00000646743	GRHL2
8	ENSG00000104490	-	ENSP00000220931	101719627	101689311	ENST00000220931	NCALD
8	ENSG00000048392	-	ENSP00000251810	102238872	102208135	ENST00000251810	RRM2B
8	ENSG00000104517	-	ENSP00000220959	102412232	102254304	ENST00000220959	UBR5
8	ENSG00000155087	+	ENSP00000285402	102551728	102560884	ENST00000285402	ODF1
8	ENSG00000155090	-	ENSP00000285407	102655599	102650134	ENST00000285407	KLF10
8	ENSG00000155096	-	ENSP00000337180	102843650	102828569	ENST00000337198	AZIN1
8	ENSG00000155097	+	ENSP00000430282	103040837	103068747	ENST00000518738	ATP6V1C1
8	ENSG00000164929	+	ENSP00000312457	103140898	103228099	ENST00000309982	BAALC
8	ENSG00000164930	+	ENSP00000351605	103300108	103331509	ENST00000358755	FZD6
8	ENSG00000164932	+	ENSP00000330523	103371657	103382600	ENST00000330295	CTHRC1
8	ENSG00000285982	-	ENSP00000496817	103407783	103400413	ENST00000649416	AC012213.5
8	ENSG00000164933	-	ENSP00000297578	103414935	103400413	ENST00000297578	SLC25A32
8	ENSG00000164934	+	ENSP00000484962	103415447	103442882	ENST00000612750	DCAF13
8	ENSG00000176406	+	ENSP00000427018	103500887	104251820	ENST00000504942	RIMS2
8	ENSG00000164935	+	ENSP00000297581	104348553	104356198	ENST00000297581	DCSTAMP
8	ENSG00000147647	-	ENSP00000276651	104466918	104381200	ENST00000351513	DPYS
8	ENSG00000147650	-	ENSP00000276654	104588895	104490675	ENST00000276654	LRP12
8	ENSG00000169946	+	ENSP00000384179	105318942	105803538	ENST00000407775	ZFPM2
8	ENSG00000164830	+	ENSP00000429205	106359614	106750941	ENST00000517566	OXR1
8	ENSG00000174429	-	ENSP00000311436	106770188	106761039	ENST00000311955	ABRA
8	ENSG00000154188	-	ENSP00000428340	107497556	107251857	ENST00000517746	ANGPT1
8	ENSG00000147655	-	ENSP00000276659	108082636	107901077	ENST00000276659	RSPO2
8	ENSG00000104408	-	ENSP00000220849	108248700	108201887	ENST00000220849	EIF3E
8	ENSG00000104412	+	ENSP00000220853	108443659	108486598	ENST00000220853	EMC2
8	ENSG00000164841	-	ENSP00000297459	108785096	108784183	ENST00000297459	TMEM74
8	ENSG00000174417	+	ENSP00000430711	109087513	109119455	ENST00000518632	TRHR
8	ENSG00000120526	-	ENSP00000239690	109334008	109243011	ENST00000239690	NUDCD1
8	ENSG00000120533	+	ENSP00000429986	109334469	109343481	ENST00000521688	ENY2
8	ENSG00000205038	+	ENSP00000367655	109362581	109530090	ENST00000378402	PKHD1L1
8	ENSG00000147654	+	ENSP00000477645	109550825	109564559	ENST00000620557	EBAG9
8	ENSG00000147642	-	ENSP00000276646	109644657	109574908	ENST00000276646	SYBU
8	ENSG00000164794	-	ENSP00000435954	109974386	109968090	ENST00000524391	KCNV1
8	ENSG00000164796	-	ENSP00000297405	113436852	112224773	ENST00000297405	CSMD3
8	ENSG00000104447	-	ENSP00000379065	115623635	115414025	ENST00000395715	TRPS1
8	ENSG00000147677	-	ENSP00000429931	116755795	116645008	ENST00000521861	EIF3H
8	ENSG00000147679	+	ENSP00000308332	116766604	116771842	ENST00000309822	UTP23
8	ENSG00000164754	-	ENSP00000297338	116866727	116847502	ENST00000297338	RAD21
8	ENSG00000205002	+	ENSP00000367528	116938244	116942701	ENST00000378279	AARD
8	ENSG00000164756	+	ENSP00000415011	117135328	117172681	ENST00000456015	SLC30A8
8	ENSG00000164758	+	ENSP00000297347	117520877	117539978	ENST00000297347	MED30
8	ENSG00000182197	-	ENSP00000367446	118111044	117799714	ENST00000378204	EXT1
8	ENSG00000177570	-	ENSP00000435927	118621814	118197712	ENST00000524796	SAMD12
8	ENSG00000164761	-	ENSP00000297350	118951819	118924376	ENST00000297350	TNFRSF11B
8	ENSG00000184374	+	ENSP00000332723	119067282	119106191	ENST00000332843	COLEC10
8	ENSG00000147676	+	ENSP00000479708	119208473	119243488	ENST00000614891	MAL2
8	ENSG00000136999	+	ENSP00000259526	119416533	119423132	ENST00000259526	CCN3
8	ENSG00000136960	-	ENSP00000428291	119638778	119557523	ENST00000522826	ENPP2
8	ENSG00000064313	-	ENSP00000367406	119832562	119731926	ENST00000378164	TAF2
8	ENSG00000136982	-	ENSP00000322180	119855793	119834895	ENST00000313655	DSCC1
8	ENSG00000155792	+	ENSP00000286234	119873847	120049704	ENST00000286234	DEPTOR
8	ENSG00000187955	+	ENSP00000297848	120147843	120371231	ENST00000297848	COL14A1
8	ENSG00000172172	-	ENSP00000306548	120445092	120396106	ENST00000306185	MRPL13
8	ENSG00000172167	+	ENSP00000303398	120445471	120523336	ENST00000305949	MTBP
8	ENSG00000172164	-	ENSP00000431124	120811841	120538879	ENST00000517992	SNTB1
8	ENSG00000170961	-	ENSP00000306991	121629338	121614111	ENST00000303924	HAS2
8	ENSG00000178764	+	ENSP00000314709	122951511	122954024	ENST00000314393	ZHX2
8	ENSG00000136986	-	ENSP00000259512	123042120	123015449	ENST00000259512	DERL1
8	ENSG00000156787	+	ENSP00000287380	123072770	123151939	ENST00000287380	TBC1D31
8	ENSG00000147689	+	ENSP00000428876	123182857	123207688	ENST00000518448	FAM83A
8	ENSG00000189376	-	ENSP00000276704	123241344	123220105	ENST00000276704	C8orf76
8	ENSG00000259305	-	ENSP00000349593	123267291	123226475	ENST00000357082	ZHX1-C8orf76
8	ENSG00000165156	-	ENSP00000297857	123255944	123253327	ENST00000297857	ZHX1
8	ENSG00000156802	-	ENSP00000287394	123396355	123321136	ENST00000287394	ATAD2
8	ENSG00000156795	+	ENSP00000287387	123416850	123441415	ENST00000287387	WDYHV1
8	ENSG00000156804	-	ENSP00000428205	123541012	123503375	ENST00000517956	FBXO32
8	ENSG00000175946	-	ENSP00000321475	123652924	123645741	ENST00000325995	KLHL38
8	ENSG00000104537	-	ENSP00000262219	123737332	123681242	ENST00000262219	ANXA13
8	ENSG00000176853	+	ENSP00000335082	123768703	123812704	ENST00000334705	FAM91A1
8	ENSG00000214814	+	ENSP00000428280	123955999	124119790	ENST00000522917	FER1L6
8	ENSG00000164983	-	ENSP00000297632	124372155	124313962	ENST00000297632	TMEM65
8	ENSG00000183665	+	ENSP00000329858	124450928	124452274	ENST00000328599	TRMT12
8	ENSG00000170881	+	ENSP00000304051	124475110	124487644	ENST00000303545	RNF139
8	ENSG00000147687	-	ENSP00000276692	124539044	124488596	ENST00000276692	TATDN1
8	ENSG00000147684	+	ENSP00000276689	124539187	124549892	ENST00000276689	NDUFB9
8	ENSG00000170873	-	ENSP00000429064	124727953	124552994	ENST00000518547	MTSS1
8	ENSG00000180938	+	ENSP00000319305	124975641	124977858	ENST00000319286	ZNF572
8	ENSG00000104549	+	ENSP00000265896	124999404	125021945	ENST00000265896	SQLE
8	ENSG00000164961	-	ENSP00000318016	125083896	125024619	ENST00000318410	WASHC5
8	ENSG00000156831	+	ENSP00000430668	125102331	125366885	ENST00000522563	NSMCE2
8	ENSG00000173334	+	ENSP00000312150	125430903	125436471	ENST00000311922	TRIB1
8	ENSG00000168672	-	ENSP00000302578	126557387	126556459	ENST00000304916	LRATD2
8	ENSG00000212993	+	ENSP00000419298	127415867	127416946	ENST00000465342	POU5F1B
8	ENSG00000136997	+	ENSP00000478887	127736594	127740958	ENST00000621592	MYC
8	ENSG00000147697	-	ENSP00000276708	129777585	129748503	ENST00000276708	GSDMC
8	ENSG00000153310	-	ENSP00000429802	129879459	129842144	ENST00000523509	CYRIB
8	ENSG00000153317	-	ENSP00000429900	130401941	130054733	ENST00000518721	ASAP1
8	ENSG00000155897	-	ENSP00000286355	131040331	130780392	ENST00000286355	ADCY8
8	ENSG00000132294	+	ENSP00000254624	131904313	132010895	ENST00000254624	EFR3A
8	ENSG00000253117	-	ENSP00000254627	132055024	132024483	ENST00000254627	OC90
8	ENSG00000258417	-	ENSP00000262283	132085553	132024483	ENST00000262283	AC100868.1
8	ENSG00000132297	-	ENSP00000500443	132105263	132063997	ENST00000673615	HHLA1
8	ENSG00000184156	-	ENSP00000373648	132480530	132129264	ENST00000388996	KCNQ3
8	ENSG00000129295	-	ENSP00000484634	132675491	132572308	ENST00000620350	LRRC6
8	ENSG00000165071	-	ENSP00000367133	132758877	132710969	ENST00000377901	TMEM71
8	ENSG00000129292	+	ENSP00000482945	132777829	132845923	ENST00000622263	PHF20L1
8	ENSG00000042832	+	ENSP00000220616	132867001	133134794	ENST00000220616	TG
8	ENSG00000155926	-	ENSP00000337548	133060158	133038526	ENST00000338087	SLA
8	ENSG00000104415	+	ENSP00000250160	133191145	133227710	ENST00000250160	CCN4
8	ENSG00000104419	-	ENSP00000319977	133284309	133238880	ENST00000323851	NDRG1
8	ENSG00000008513	-	ENSP00000497381	133476022	133459766	ENST00000648219	ST3GAL1
8	ENSG00000066827	-	ENSP00000367069	134712861	134478484	ENST00000377838	ZFAT
8	ENSG00000131773	+	ENSP00000348108	135457867	135647084	ENST00000355849	KHDRBS3
8	ENSG00000147724	-	ENSP00000378710	138367981	138132595	ENST00000395297	FAM135B
